Time,Operator,Technology,SS-RSRP​ (PCell),SS-RSRQ​ (PCell),IP Thrpt UL,Network Thrpt UL,Lat,Long,PCI​ (PCell),Speed o.g.
2024-11-22 11:49:28.883,SGP-M1,5G-NR,-87.5,-11.0,29.985,31.805,1.300798,103.800384,207.0,1.0
2024-11-22 11:49:29.384,SGP-M1,5G-NR,-87.3,-11.1,29.906,30.417,1.300793,103.800389,207.0,2.0
2024-11-22 11:49:30.000,SGP-M1,5G-NR,-87.0,-11.3,29.976,30.521,1.300793,103.800389,207.0,2.0
2024-11-22 11:49:30.500,SGP-M1,5G-NR,-87.7,-11.0,29.775,29.287,1.300785,103.800398,207.0,6.0
2024-11-22 11:49:31.018,SGP-M1,5G-NR,-87.9,-11.0,29.892,30.522,1.300772,103.800414,207.0,9.0
2024-11-22 11:49:31.520,SGP-M1,5G-NR,-86.1,-11.0,29.848,30.793,1.300763,103.800425,207.0,10.0
2024-11-22 11:49:32.023,SGP-M1,5G-NR,-89.0,-11.3,29.94,30.229,1.300753,103.800436,207.0,12.0
2024-11-22 11:49:32.604,SGP-M1,5G-NR,-85.5,-11.1,29.855,30.011,1.300753,103.800436,207.0,12.0
2024-11-22 11:49:33.105,SGP-M1,5G-NR,-87.6,-11.2,29.927,28.669,1.300732,103.800462,207.0,13.0
2024-11-22 11:49:33.606,SGP-M1,5G-NR,-89.7,-11.4,29.881,27.284,1.30072,103.800478,207.0,14.0
2024-11-22 11:49:34.110,SGP-M1,5G-NR,-89.1,-11.4,27.878,26.446,1.300707,103.800493,207.0,16.0
2024-11-22 11:49:34.611,SGP-M1,5G-NR,-91.5,-11.6,28.231,26.002,1.30069,103.800513,207.0,17.0
2024-11-22 11:49:35.118,SGP-M1,5G-NR,-91.6,-11.2,18.773,21.537,1.300673,103.800532,207.0,19.0
2024-11-22 11:49:35.621,SGP-M1,5G-NR,-93.4,-11.5,0.02,1.1,1.300656,103.800555,207.0,20.0
2024-11-22 11:49:36.121,SGP-M1,5G-NR,-88.4,-10.9,19.607,17.252,1.300639,103.800578,551.0,22.0
2024-11-22 11:49:36.623,SGP-M1,5G-NR,-91.9,-11.1,22.319,21.475,1.300619,103.800604,551.0,23.0
2024-11-22 11:49:37.127,SGP-M1,5G-NR,-89.9,-11.2,20.449,23.262,1.300599,103.80063,551.0,25.0
2024-11-22 11:49:37.628,SGP-M1,5G-NR,-88.8,-11.0,27.66,26.565,1.300577,103.800658,551.0,26.0
2024-11-22 11:49:38.129,SGP-M1,5G-NR,-89.7,-11.9,27.713,27.606,1.300554,103.800685,551.0,27.0
2024-11-22 11:49:38.630,SGP-M1,5G-NR,-90.4,-12.3,18.138,18.693,1.300554,103.800685,211.0,27.0
2024-11-22 11:49:39.131,SGP-M1,5G-NR,-85.8,-12.4,46.949,61.502,1.300506,103.800742,211.0,29.0
2024-11-22 11:49:39.634,SGP-M1,5G-NR,-78.4,-11.9,54.562,47.686,1.30048,103.800773,211.0,30.0
2024-11-22 11:49:40.135,SGP-M1,5G-NR,-77.0,-11.1,29.967,30.778,1.300453,103.800804,211.0,31.0
2024-11-22 11:49:40.636,SGP-M1,5G-NR,-78.0,-10.9,29.792,24.595,1.300426,103.800838,211.0,32.0
2024-11-22 11:49:41.139,SGP-M1,5G-NR,-91.2,-13.9,23.64,29.471,1.300399,103.800871,211.0,33.0
2024-11-22 11:49:41.805,SGP-M1,5G-NR,-76.5,-10.9,36.084,35.452,1.300399,103.800871,135.0,33.0
2024-11-22 11:49:42.324,SGP-M1,5G-NR,-78.7,-10.8,29.936,29.726,1.300345,103.800945,135.0,36.0
2024-11-22 11:49:43.000,SGP-M1,5G-NR,-78.4,-10.7,29.84,31.752,1.300345,103.800945,135.0,36.0
2024-11-22 11:49:43.500,SGP-M1,5G-NR,-84.1,-11.3,28.045,28.167,1.300283,103.80102,135.0,38.0
2024-11-22 11:49:44.001,SGP-M1,5G-NR,-86.4,-11.6,9.701,18.338,1.300251,103.80106,135.0,39.0
2024-11-22 11:49:44.183,SGP-M1,5G-NR,-99.7,-16.8,9.701,8.801,1.300218,103.8011,135.0,41.0
2024-11-22 11:49:44.654,SGP-M1,5G-NR,-99.6,-16.5,6.609,4.852,1.300183,103.801142,135.0,42.0
2024-11-22 11:49:45.155,SGP-M1,5G-NR,-94.0,-14.0,0.69,1.533,1.300147,103.801183,136.0,43.0
2024-11-22 11:49:45.764,SGP-M1,5G-NR,-91.2,-11.1,1.165,8.444,1.300147,103.801183,551.0,43.0
2024-11-22 11:49:46.263,SGP-M1,5G-NR,-93.9,-12.3,2.11,3.484,1.30008,103.801275,551.0,45.0
2024-11-22 11:49:46.783,SGP-M1,5G-NR,-94.7,-12.0,19.868,19.125,1.300041,103.801323,551.0,46.0
2024-11-22 11:49:47.293,SGP-M1,5G-NR,-93.8,-12.1,18.978,19.887,1.300002,103.80137,551.0,48.0
2024-11-22 11:49:47.803,SGP-M1,5G-NR,-94.7,-13.5,20.198,17.071,1.299962,103.801417,551.0,48.0
2024-11-22 11:49:48.283,SGP-M1,5G-NR,-98.5,-14.1,13.471,14.915,1.299921,103.801464,551.0,48.0
2024-11-22 11:49:49.000,SGP-M1,5G-NR,-87.5,-12.0,22.423,16.151,1.299921,103.801464,237.0,48.0
2024-11-22 11:49:49.500,SGP-M1,5G-NR,-91.1,-12.2,26.614,24.26,1.299839,103.801557,237.0,49.0
2024-11-22 11:49:50.014,SGP-M1,5G-NR,-90.5,-12.6,34.913,32.047,1.299753,103.801657,237.0,49.0
2024-11-22 11:49:50.681,SGP-M1,5G-NR,-85.7,-12.2,30.435,29.093,1.299753,103.801657,237.0,49.0
2024-11-22 11:49:51.180,SGP-M1,5G-NR,-88.1,-12.5,28.767,29.186,1.299669,103.801749,237.0,49.0
2024-11-22 11:49:51.583,SGP-M1,5G-NR,-88.8,-13.0,30.348,29.186,1.299627,103.801795,237.0,49.0
2024-11-22 11:49:52.124,SGP-M1,5G-NR,-83.2,-11.2,60.203,27.667,1.299585,103.801841,137.0,49.0
2024-11-22 11:49:52.688,SGP-M1,5G-NR,-77.7,-10.7,58.628,44.497,1.299585,103.801841,137.0,49.0
2024-11-22 11:49:53.189,SGP-M1,5G-NR,-83.7,-11.3,29.89,30.335,1.299503,103.801937,137.0,50.0
2024-11-22 11:49:54.000,SGP-M1,5G-NR,-77.3,-10.6,29.855,29.774,1.299503,103.801937,137.0,50.0
2024-11-22 11:49:54.500,SGP-M1,5G-NR,-75.7,-10.5,29.818,28.804,1.299427,103.80203,137.0,49.0
2024-11-22 11:49:55.013,SGP-M1,5G-NR,-72.4,-10.4,29.934,31.499,1.299346,103.802119,137.0,49.0
2024-11-22 11:49:55.515,SGP-M1,5G-NR,-73.8,-10.4,30.351,30.696,1.299304,103.802166,137.0,49.0
2024-11-22 11:49:56.017,SGP-M1,5G-NR,-77.1,-10.4,29.467,29.949,1.299261,103.802213,137.0,49.0
2024-11-22 11:49:56.519,SGP-M1,5G-NR,-76.9,-10.4,9.983,30.328,1.299218,103.802262,137.0,49.0
2024-11-22 11:49:57.021,SGP-M1,5G-NR,-77.5,-10.5,24.537,6.816,1.299175,103.80231,137.0,50.0
2024-11-22 11:49:57.685,SGP-M1,5G-NR,-76.1,-10.5,29.951,29.957,1.299175,103.80231,137.0,50.0
2024-11-22 11:49:58.204,SGP-M1,5G-NR,-67.9,-10.4,29.763,31.927,1.299096,103.802402,137.0,49.0
2024-11-22 11:49:58.684,SGP-M1,5G-NR,-67.7,-10.4,29.936,32.154,1.299055,103.802446,137.0,49.0
2024-11-22 11:49:59.203,SGP-M1,5G-NR,-70.2,-10.4,29.932,30.872,1.299014,103.80249,137.0,49.0
2024-11-22 11:49:59.726,SGP-M1,5G-NR,-69.2,-10.4,29.804,30.172,1.299014,103.80249,137.0,49.0
2024-11-22 11:50:00.227,SGP-M1,5G-NR,-75.4,-10.5,29.866,31.373,1.29893,103.802582,137.0,49.0
2024-11-22 11:50:01.000,SGP-M1,5G-NR,-83.2,-11.0,29.879,31.557,1.29893,103.802582,137.0,49.0
2024-11-22 11:50:01.500,SGP-M1,5G-NR,-83.2,-10.9,29.966,30.257,1.298845,103.802675,137.0,50.0
2024-11-22 11:50:02.000,SGP-M1,5G-NR,-76.4,-10.6,29.879,32.166,1.298803,103.802723,137.0,50.0
2024-11-22 11:50:02.501,SGP-M1,5G-NR,-69.5,-10.4,29.816,31.626,1.29876,103.80277,137.0,50.0
2024-11-22 11:50:03.017,SGP-M1,5G-NR,-75.1,-10.6,30.002,31.111,1.298674,103.802872,137.0,52.0
2024-11-22 11:50:03.526,SGP-M1,5G-NR,-75.9,-10.5,29.828,31.672,1.298629,103.802919,137.0,51.0
2024-11-22 11:50:04.036,SGP-M1,5G-NR,-69.1,-10.4,29.851,30.948,1.298584,103.802966,137.0,51.0
2024-11-22 11:50:04.730,SGP-M1,5G-NR,-75.5,-10.5,29.752,30.819,1.298584,103.802966,137.0,51.0
2024-11-22 11:50:05.231,SGP-M1,5G-NR,-79.5,-11.0,30.032,30.268,1.298499,103.803063,137.0,51.0
2024-11-22 11:50:05.733,SGP-M1,5G-NR,-77.8,-10.7,29.884,31.061,1.298455,103.803111,137.0,51.0
2024-11-22 11:50:06.018,SGP-M1,5G-NR,-80.4,-10.9,29.878,31.061,1.298411,103.803158,137.0,51.0
2024-11-22 11:50:06.500,SGP-M1,5G-NR,-81.6,-10.8,29.929,30.73,1.298411,103.803158,137.0,51.0
2024-11-22 11:50:07.004,SGP-M1,5G-NR,-82.6,-11.2,5.25,22.507,1.298367,103.803207,137.0,51.0
2024-11-22 11:50:07.501,SGP-M1,5G-NR,-81.6,-11.3,29.24,13.198,1.298323,103.803255,137.0,52.0
2024-11-22 11:50:08.016,SGP-M1,5G-NR,-81.3,-10.9,29.84,30.223,1.298233,103.803355,137.0,53.0
2024-11-22 11:50:08.517,SGP-M1,5G-NR,-82.1,-11.0,29.881,30.311,1.298189,103.803406,137.0,53.0
2024-11-22 11:50:09.018,SGP-M1,5G-NR,-82.3,-10.8,29.903,31.138,1.298144,103.803457,137.0,53.0
2024-11-22 11:50:09.518,SGP-M1,5G-NR,-82.2,-10.7,29.889,31.305,1.298098,103.803509,137.0,53.0
2024-11-22 11:50:10.019,SGP-M1,5G-NR,-84.9,-11.0,29.816,30.349,1.298052,103.80356,137.0,54.0
2024-11-22 11:50:10.751,SGP-M1,5G-NR,-84.4,-10.8,29.89,30.584,1.298052,103.80356,137.0,54.0
2024-11-22 11:50:11.255,SGP-M1,5G-NR,-86.2,-11.1,29.918,30.499,1.297966,103.803662,137.0,54.0
2024-11-22 11:50:11.759,SGP-M1,5G-NR,-86.1,-11.2,29.829,30.81,1.29792,103.803712,137.0,53.0
2024-11-22 11:50:12.259,SGP-M1,5G-NR,-84.7,-10.8,29.935,30.822,1.297874,103.803762,137.0,53.0
2024-11-22 11:50:12.804,SGP-M1,5G-NR,-85.6,-11.1,29.819,30.525,1.297874,103.803762,137.0,53.0
2024-11-22 11:50:13.243,SGP-M1,5G-NR,-87.6,-11.7,29.886,30.673,1.297786,103.803861,137.0,53.0
2024-11-22 11:50:13.764,SGP-M1,5G-NR,-80.5,-10.7,27.852,29.72,1.297743,103.80391,98.0,53.0
2024-11-22 11:50:14.264,SGP-M1,5G-NR,-79.8,-10.6,32.055,30.797,1.2977,103.803959,98.0,53.0
2024-11-22 11:50:14.783,SGP-M1,5G-NR,-79.2,-10.7,29.775,30.356,1.297656,103.804008,98.0,52.0
2024-11-22 11:50:15.294,SGP-M1,5G-NR,-78.3,-10.5,29.876,30.42,1.297611,103.804056,98.0,52.0
2024-11-22 11:50:15.999,SGP-M1,5G-NR,-81.0,-10.6,29.932,30.192,1.297611,103.804056,98.0,52.0
2024-11-22 11:50:16.502,SGP-M1,5G-NR,-80.2,-10.5,29.787,30.94,1.297522,103.804153,98.0,52.0
2024-11-22 11:50:17.002,SGP-M1,5G-NR,-73.5,-10.4,30.25,31.396,1.297476,103.8042,98.0,51.0
2024-11-22 11:50:17.499,SGP-M1,5G-NR,-77.2,-10.4,2.397,17.195,1.29743,103.804247,98.0,51.0
2024-11-22 11:50:18.014,SGP-M1,5G-NR,-80.9,-10.5,29.847,17.119,1.297336,103.804345,98.0,54.0
2024-11-22 11:50:18.518,SGP-M1,5G-NR,-81.1,-10.6,29.865,30.977,1.297292,103.804391,98.0,52.0
2024-11-22 11:50:19.023,SGP-M1,5G-NR,-78.1,-10.6,29.877,30.432,1.297248,103.804436,98.0,50.0
2024-11-22 11:50:19.774,SGP-M1,5G-NR,-80.0,-10.6,29.869,30.432,1.297248,103.804436,98.0,50.0
2024-11-22 11:50:20.278,SGP-M1,5G-NR,-80.1,-10.9,29.935,30.86,1.297152,103.804525,98.0,50.0
2024-11-22 11:50:20.782,SGP-M1,5G-NR,-79.4,-11.0,29.953,30.607,1.297107,103.804565,98.0,48.0
2024-11-22 11:50:21.283,SGP-M1,5G-NR,-79.6,-10.7,29.871,30.857,1.297062,103.804605,98.0,47.0
2024-11-22 11:50:21.784,SGP-M1,5G-NR,-74.5,-10.7,29.903,30.532,1.297016,103.804642,98.0,46.0
2024-11-22 11:50:22.285,SGP-M1,5G-NR,-77.2,-11.0,29.82,30.77,1.29697,103.804679,98.0,46.0
2024-11-22 11:50:22.814,SGP-M1,5G-NR,-79.9,-11.3,29.947,31.163,1.29697,103.804679,98.0,46.0
2024-11-22 11:50:23.324,SGP-M1,5G-NR,-81.0,-10.8,29.9,30.294,1.296881,103.804748,98.0,44.0
2024-11-22 11:50:23.764,SGP-M1,5G-NR,-84.9,-10.8,29.775,30.294,1.296839,103.80478,98.0,43.0
2024-11-22 11:50:24.264,SGP-M1,5G-NR,-86.8,-10.7,29.976,31.461,1.296797,103.804812,98.0,42.0
2024-11-22 11:50:24.793,SGP-M1,5G-NR,-85.7,-10.5,29.88,29.783,1.296797,103.804812,98.0,42.0
2024-11-22 11:50:25.296,SGP-M1,5G-NR,-86.7,-10.5,29.923,21.616,1.296712,103.804874,98.0,41.0
2024-11-22 11:50:25.797,SGP-M1,5G-NR,-78.9,-10.8,29.876,39.297,1.296669,103.804905,137.0,41.0
2024-11-22 11:50:26.298,SGP-M1,5G-NR,-84.4,-12.0,29.827,30.304,1.296625,103.804936,137.0,41.0
2024-11-22 11:50:27.001,SGP-M1,5G-NR,-85.9,-11.4,29.934,30.305,1.296625,103.804936,137.0,41.0
2024-11-22 11:50:27.500,SGP-M1,5G-NR,-78.7,-10.5,28.212,27.758,1.296537,103.804995,137.0,41.0
2024-11-22 11:50:28.001,SGP-M1,5G-NR,-89.0,-11.7,5.694,14.36,1.296496,103.805022,137.0,40.0
2024-11-22 11:50:28.501,SGP-M1,5G-NR,-90.4,-11.8,29.529,21.677,1.296454,103.805048,137.0,40.0
2024-11-22 11:50:29.000,SGP-M1,5G-NR,-95.5,-13.2,17.3,19.465,1.296454,103.805048,137.0,40.0
2024-11-22 11:50:29.501,SGP-M1,5G-NR,-81.5,-10.4,42.418,32.693,1.29637,103.805102,98.0,39.0
2024-11-22 11:50:30.001,SGP-M1,5G-NR,-74.6,-10.4,29.957,38.687,1.29633,103.80513,98.0,39.0
2024-11-22 11:50:30.500,SGP-M1,5G-NR,-74.7,-10.4,29.833,30.652,1.29629,103.805158,98.0,39.0
2024-11-22 11:50:31.017,SGP-M1,5G-NR,-81.3,-10.4,29.84,30.259,1.296206,103.805213,98.0,39.0
2024-11-22 11:50:31.804,SGP-M1,5G-NR,-67.1,-10.3,29.995,31.763,1.296206,103.805213,98.0,39.0
2024-11-22 11:50:32.324,SGP-M1,5G-NR,-67.7,-10.4,29.863,29.923,1.296121,103.805272,98.0,40.0
2024-11-22 11:50:32.828,SGP-M1,5G-NR,-79.4,-10.4,29.863,29.662,1.296078,103.805299,98.0,40.0
2024-11-22 11:50:33.332,SGP-M1,5G-NR,-73.4,-10.4,29.905,31.248,1.296035,103.805326,98.0,40.0
2024-11-22 11:50:33.833,SGP-M1,5G-NR,-73.6,-10.4,29.803,29.792,1.295991,103.805353,98.0,40.0
2024-11-22 11:50:34.334,SGP-M1,5G-NR,-73.7,-10.3,29.918,30.922,1.295947,103.80538,98.0,41.0
2024-11-22 11:50:34.835,SGP-M1,5G-NR,-84.3,-10.6,29.919,24.006,1.295903,103.80541,98.0,41.0
2024-11-22 11:50:35.336,SGP-M1,5G-NR,-88.0,-10.8,28.729,28.773,1.295859,103.805439,98.0,41.0
2024-11-22 11:50:35.837,SGP-M1,5G-NR,-86.7,-10.7,30.976,34.768,1.295812,103.805467,98.0,41.0
2024-11-22 11:50:36.338,SGP-M1,5G-NR,-83.7,-10.5,29.892,32.331,1.295765,103.805495,98.0,42.0
2024-11-22 11:50:36.842,SGP-M1,5G-NR,-75.2,-10.4,29.941,30.404,1.295717,103.805525,98.0,42.0
2024-11-22 11:50:37.243,SGP-M1,5G-NR,-78.6,-10.4,29.841,30.404,1.295669,103.805555,98.0,43.0
2024-11-22 11:50:37.844,SGP-M1,5G-NR,-82.2,-10.6,29.86,29.901,1.295669,103.805555,98.0,43.0
2024-11-22 11:50:38.348,SGP-M1,5G-NR,-77.5,-10.4,24.638,5.895,1.295574,103.80561,98.0,44.0
2024-11-22 11:50:38.852,SGP-M1,5G-NR,-82.9,-10.5,9.083,28.195,1.295525,103.805643,98.0,44.0
2024-11-22 11:50:39.351,SGP-M1,5G-NR,-92.0,-11.8,30.06,31.283,1.295476,103.805676,98.0,44.0
2024-11-22 11:50:40.001,SGP-M1,5G-NR,-91.8,-13.4,29.852,29.602,1.295476,103.805676,98.0,44.0
2024-11-22 11:50:40.500,SGP-M1,5G-NR,-84.0,-11.6,29.884,29.576,1.295375,103.805733,98.0,45.0
2024-11-22 11:50:41.016,SGP-M1,5G-NR,-92.2,-12.8,29.904,31.664,1.295273,103.805794,98.0,46.0
2024-11-22 11:50:41.501,SGP-M1,5G-NR,-96.0,-13.3,18.355,19.604,1.295273,103.805794,98.0,46.0
2024-11-22 11:50:42.000,SGP-M1,5G-NR,-91.7,-11.0,41.495,30.302,1.295224,103.805829,97.0,46.0
2024-11-22 11:50:42.500,SGP-M1,5G-NR,-89.0,-10.8,29.904,43.003,1.295175,103.805864,97.0,47.0
2024-11-22 11:50:42.999,SGP-M1,5G-NR,-86.5,-10.6,29.814,30.787,1.295126,103.805896,97.0,47.0
2024-11-22 11:50:43.500,SGP-M1,5G-NR,-82.6,-10.5,29.927,30.496,1.295077,103.805928,97.0,47.0
2024-11-22 11:50:44.000,SGP-M1,5G-NR,-80.5,-10.6,29.838,30.186,1.295026,103.805961,97.0,47.0
2024-11-22 11:50:44.374,SGP-M1,5G-NR,-84.2,-10.6,29.838,31.565,1.294974,103.805993,97.0,48.0
2024-11-22 11:50:44.984,SGP-M1,5G-NR,-79.2,-10.4,29.831,31.023,1.294974,103.805993,97.0,48.0
2024-11-22 11:50:45.464,SGP-M1,5G-NR,-84.5,-10.5,29.934,31.977,1.294873,103.806055,97.0,47.0
2024-11-22 11:50:46.000,SGP-M1,5G-NR,-85.4,-10.5,29.984,29.8,1.294873,103.806055,97.0,47.0
2024-11-22 11:50:46.500,SGP-M1,5G-NR,-85.3,-10.5,29.919,30.983,1.294781,103.806122,97.0,47.0
2024-11-22 11:50:47.001,SGP-M1,5G-NR,-81.3,-10.4,29.883,30.763,1.29473,103.806156,97.0,47.0
2024-11-22 11:50:47.500,SGP-M1,5G-NR,-85.4,-10.4,29.866,30.199,1.294678,103.80619,97.0,47.0
2024-11-22 11:50:48.000,SGP-M1,5G-NR,-85.1,-10.5,30.132,30.568,1.294629,103.806225,97.0,46.0
2024-11-22 11:50:48.504,SGP-M1,5G-NR,-85.8,-10.6,20.451,30.819,1.294579,103.806259,97.0,46.0
2024-11-22 11:50:49.021,SGP-M1,5G-NR,-86.0,-10.6,13.621,5.248,1.294479,103.806326,97.0,46.0
2024-11-22 11:50:49.882,SGP-M1,5G-NR,-86.1,-10.5,29.929,30.24,1.294479,103.806326,97.0,46.0
2024-11-22 11:50:50.904,SGP-M1,5G-NR,-88.8,-10.6,29.853,29.798,1.294315,103.806439,97.0,45.0
2024-11-22 11:50:51.886,SGP-M1,5G-NR,-84.6,-10.6,29.903,30.274,1.294232,103.806496,97.0,45.0
2024-11-22 11:50:52.891,SGP-M1,5G-NR,-85.4,-10.5,29.908,30.541,1.29415,103.806552,97.0,45.0
2024-11-22 11:50:53.892,SGP-M1,5G-NR,-83.2,-10.4,29.884,29.883,1.294068,103.806609,97.0,45.0
2024-11-22 11:50:54.904,SGP-M1,5G-NR,-84.1,-10.4,29.889,30.355,1.293986,103.806665,97.0,45.0
2024-11-22 11:50:55.897,SGP-M1,5G-NR,-87.8,-10.5,29.917,29.796,1.293904,103.806722,97.0,45.0
2024-11-22 11:50:56.902,SGP-M1,5G-NR,-87.8,-10.5,29.926,29.921,1.293822,103.806778,97.0,45.0
2024-11-22 11:50:57.783,SGP-M1,5G-NR,-87.8,-10.8,29.919,30.69,1.293739,103.806835,97.0,45.0
2024-11-22 11:50:58.501,SGP-M1,5G-NR,-86.2,-10.7,29.829,29.053,1.293657,103.806891,97.0,45.0
2024-11-22 11:50:59.382,SGP-M1,5G-NR,-89.0,-10.8,16.215,24.226,1.293575,103.806948,97.0,45.0
2024-11-22 11:50:59.913,SGP-M1,5G-NR,-90.8,-10.8,17.267,30.654,1.293575,103.806948,97.0,45.0
2024-11-22 11:51:00.344,SGP-M1,5G-NR,-90.6,-10.7,29.877,30.654,1.293493,103.807004,97.0,45.0
2024-11-22 11:51:00.824,SGP-M1,5G-NR,-90.0,-10.7,29.786,29.528,1.293493,103.807004,97.0,45.0
2024-11-22 11:51:01.374,SGP-M1,5G-NR,-90.0,-10.9,29.979,29.759,1.293411,103.807061,97.0,45.0
2024-11-22 11:51:01.918,SGP-M1,5G-NR,-90.4,-10.9,29.885,26.87,1.293411,103.807061,97.0,45.0
2024-11-22 11:51:02.500,SGP-M1,5G-NR,-90.8,-10.7,21.821,22.242,1.293329,103.807117,97.0,45.0
2024-11-22 11:51:03.150,SGP-M1,5G-NR,-91.2,-10.5,18.389,18.983,1.293246,103.807174,97.0,45.0
2024-11-22 11:51:03.904,SGP-M1,5G-NR,-92.8,-10.7,21.612,21.146,1.293246,103.807174,97.0,45.0
2024-11-22 11:51:04.344,SGP-M1,5G-NR,-92.8,-10.6,20.791,22.111,1.293164,103.80723,97.0,45.0
2024-11-22 11:51:04.927,SGP-M1,5G-NR,-93.7,-10.8,22.051,22.978,1.293164,103.80723,97.0,45.0
2024-11-22 11:51:05.428,SGP-M1,5G-NR,-92.3,-10.6,21.768,26.154,1.293082,103.807287,97.0,45.0
2024-11-22 11:51:06.002,SGP-M1,5G-NR,-92.4,-10.8,25.263,27.479,1.293082,103.807287,97.0,45.0
2024-11-22 11:51:06.504,SGP-M1,5G-NR,-91.2,-10.6,34.646,30.99,1.293001,103.807368,97.0,44.0
2024-11-22 11:51:07.011,SGP-M1,5G-NR,-90.3,-10.6,28.906,31.307,1.292929,103.807442,97.0,39.0
2024-11-22 11:51:07.517,SGP-M1,5G-NR,-90.4,-10.7,39.485,39.049,1.292898,103.807478,97.0,37.0
2024-11-22 11:51:08.024,SGP-M1,5G-NR,-91.0,-10.6,52.594,51.907,1.292867,103.807513,97.0,36.0
2024-11-22 11:51:08.684,SGP-M1,5G-NR,-86.0,-10.5,55.975,54.782,1.292867,103.807513,97.0,36.0
2024-11-22 11:51:09.214,SGP-M1,5G-NR,-86.3,-10.5,30.342,39.613,1.292814,103.807582,97.0,34.0
2024-11-22 11:51:09.723,SGP-M1,5G-NR,-84.7,-10.4,12.762,18.413,1.292788,103.807616,97.0,34.0
2024-11-22 11:51:10.242,SGP-M1,5G-NR,-83.8,-10.4,20.326,17.082,1.292762,103.807649,97.0,34.0
2024-11-22 11:51:10.957,SGP-M1,5G-NR,-84.4,-10.4,29.882,30.249,1.292762,103.807649,97.0,34.0
2024-11-22 11:51:11.458,SGP-M1,5G-NR,-82.6,-10.4,29.923,30.579,1.292709,103.807714,97.0,33.0
2024-11-22 11:51:12.014,SGP-M1,5G-NR,-82.6,-10.4,29.861,30.062,1.292649,103.807776,97.0,34.0
2024-11-22 11:51:12.503,SGP-M1,5G-NR,-85.1,-10.5,29.929,30.191,1.292649,103.807776,97.0,34.0
2024-11-22 11:51:13.000,SGP-M1,5G-NR,-86.4,-10.5,29.821,30.454,1.292626,103.807813,97.0,35.0
2024-11-22 11:51:13.501,SGP-M1,5G-NR,-89.3,-10.6,29.975,24.836,1.292603,103.80785,97.0,36.0
2024-11-22 11:51:14.001,SGP-M1,5G-NR,-89.6,-10.6,22.506,21.609,1.292577,103.807883,97.0,35.0
2024-11-22 11:51:14.500,SGP-M1,5G-NR,-93.4,-10.8,25.741,27.126,1.29255,103.807916,97.0,34.0
2024-11-22 11:51:15.001,SGP-M1,5G-NR,-91.9,-10.8,33.536,32.271,1.292523,103.807946,97.0,33.0
2024-11-22 11:51:15.471,SGP-M1,5G-NR,-91.0,-10.9,33.536,28.386,1.292495,103.807976,97.0,32.0
2024-11-22 11:51:16.000,SGP-M1,5G-NR,-91.3,-11.2,22.893,24.121,1.292495,103.807976,97.0,32.0
2024-11-22 11:51:16.499,SGP-M1,5G-NR,-88.9,-10.9,34.055,32.962,1.292439,103.808034,97.0,31.0
2024-11-22 11:51:17.001,SGP-M1,5G-NR,-87.7,-10.6,31.564,32.613,1.292413,103.808063,97.0,31.0
2024-11-22 11:51:17.500,SGP-M1,5G-NR,-88.1,-10.6,30.435,32.43,1.292387,103.808092,97.0,31.0
2024-11-22 11:51:18.019,SGP-M1,5G-NR,-85.6,-10.6,31.025,29.943,1.292331,103.808153,97.0,32.0
2024-11-22 11:51:18.814,SGP-M1,5G-NR,-91.2,-11.3,25.251,24.091,1.292331,103.808153,97.0,32.0
2024-11-22 11:51:19.363,SGP-M1,5G-NR,-88.8,-11.0,27.784,28.294,1.292271,103.808214,97.0,33.0
2024-11-22 11:51:19.993,SGP-M1,5G-NR,-85.4,-10.6,30.755,19.457,1.292271,103.808214,97.0,33.0
2024-11-22 11:51:20.494,SGP-M1,5G-NR,-86.5,-10.7,8.754,17.294,1.292216,103.80828,97.0,33.0
2024-11-22 11:51:20.994,SGP-M1,5G-NR,-90.2,-12.0,19.628,29.145,1.292187,103.80831,97.0,33.0
2024-11-22 11:51:21.496,SGP-M1,5G-NR,-91.9,-12.2,29.885,28.498,1.292158,103.808339,97.0,33.0
2024-11-22 11:51:22.000,SGP-M1,5G-NR,-92.3,-13.3,29.945,34.454,1.292158,103.808339,97.0,33.0
2024-11-22 11:51:22.502,SGP-M1,5G-NR,-88.2,-11.8,29.995,30.418,1.2921,103.808406,97.0,35.0
2024-11-22 11:51:23.002,SGP-M1,5G-NR,-82.8,-10.9,24.082,17.338,1.29207,103.808435,97.0,34.0
2024-11-22 11:51:23.501,SGP-M1,5G-NR,-89.9,-12.5,14.09,14.495,1.292039,103.808464,97.0,33.0
2024-11-22 11:51:24.000,SGP-M1,5G-NR,-93.3,-16.3,1.386,3.466,1.29201,103.808494,97.0,33.0
2024-11-22 11:51:24.503,SGP-M1,5G-NR,-81.8,-11.5,9.737,7.811,1.291981,103.808523,79.0,33.0
2024-11-22 11:51:24.928,SGP-M1,5G-NR,-103.8,-22.1,9.737,1.827,1.291981,103.808523,79.0,33.0
2024-11-22 11:51:25.444,SGP-M1,5G-NR,-86.9,-10.8,2.079,31.518,1.291923,103.808583,640.0,32.0
2024-11-22 11:51:25.943,SGP-M1,5G-NR,-84.1,-10.5,34.977,44.891,1.291893,103.808608,640.0,31.0
2024-11-22 11:51:26.463,SGP-M1,5G-NR,-85.6,-10.7,45.709,35.768,1.291862,103.808632,640.0,31.0
