Time,Network,Operator,Technology,MCC,MNC,Network Thrpt DL,Network Thrpt UL,IP Thrpt UL,IP Thrpt DL,Cell ID,gNB,Num Beams,Num SCS Carrier​ (PCell),PCI​ (PCell),SS-RSRP,SS-RSRQ​ (PCell),SS-SINR​ (PCell),Beam Index​ (PCell),Max MIMO-Layers CB PUSCH,Lat,Long,Speed o.g.,SCS​ (PCell),Bandwidth DL​ (PCell),Bandwidth UL​ (PCell),TDD Slot Pattern​ (PCell),CSI-RSRP,Num PUSCH Carrier,Num Slots​ (PCell),Bytes Transferred​ (PCell),Sched PUSCH Thp​ (PCell),Net PUSCH Thp​ (PCell),Retransmission​ (PCell),Average TB Size​ (PCell),Num of TBs​ (PCell),Average RBs​ (PCell),Average MCS Index​ (PCell),PUSCH TxPower​ (PCell),PUSCH Pathloss​ (PCell),Max Num Layers​ (PCell),Modulation​ (PCell),Layer​ (PCell),MAC UL Thp​ (PCell)
13:38.8,Home network,SGP-M1,5G-NR,525,3,363.034,0.126,0,385.062,11264082922,687505,,,343,-100.2,-10.9,16.9,4,,1.300017,103.781203,2,,,,,,1,41,8117,0.126,0.126,0,198,41,3,19.8,22.4,117.7,1,64-QAM: 100.0,1 Layer: 100.0,
13:38.9,Home network,SGP-M1,5G-NR,525,3,363.034,0.126,0,385.062,11264082922,687505,,,343,-100.2,-10.9,16.9,4,,1.300017,103.781203,2,,,,,,1,41,8081,0.126,0.126,0,197.1,41,3,19.8,22.2,117.4,1,64-QAM: 100.0,1 Layer: 100.0,
13:38.9,Home network,SGP-M1,5G-NR,525,3,363.034,0.126,0,385.062,11264082922,687505,,,343,-98.4,-10.6,13.6,4,,1.300017,103.781203,2,,,,,,1,41,8081,0.126,0.126,0,197.1,41,3,19.8,22.2,117.4,1,64-QAM: 100.0,1 Layer: 100.0,
13:39.0,Home network,SGP-M1,5G-NR,525,3,363.034,0.126,0,348.578,11264082922,687505,,,343,-98.4,-10.6,13.6,4,,1.300017,103.781203,2,,,,,,1,41,8081,0.126,0.126,0,197.1,41,3,19.8,22.2,117.4,1,64-QAM: 100.0,1 Layer: 100.0,
13:39.1,Home network,SGP-M1,5G-NR,525,3,363.034,0.126,0,348.578,11264082922,687505,,,343,-100.3,-10.8,8.4,5,,1.300017,103.781203,2,,,,,,1,41,8081,0.126,0.126,0,197.1,41,3,19.8,22.2,117.4,1,64-QAM: 100.0,1 Layer: 100.0,
13:39.2,Home network,SGP-M1,5G-NR,525,3,363.034,0.126,0,348.578,11264082922,687505,,,343,-100.3,-10.8,8.4,5,,1.30002,103.781205,2,,,,,,1,41,8081,0.126,0.126,0,197.1,41,3,19.8,22.2,117.4,1,64-QAM: 100.0,1 Layer: 100.0,
13:39.3,Home network,SGP-M1,5G-NR,525,3,346.69,0.126,0,348.578,11264082922,687505,,,343,-100.3,-10.8,8.4,5,,1.30002,103.781205,2,,,,,,1,41,8081,0.126,0.126,0,197.1,41,3,19.8,22.2,117.4,1,64-QAM: 100.0,1 Layer: 100.0,
13:39.4,Home network,SGP-M1,5G-NR,525,3,346.69,0.112,0,348.578,11264082922,687505,,,343,-100.3,-10.8,8.4,5,,1.30002,103.781205,2,,,,,,1,41,8081,0.126,0.126,0,197.1,41,3,19.8,22.2,117.4,1,64-QAM: 100.0,1 Layer: 100.0,
13:39.4,Home network,SGP-M1,5G-NR,525,3,346.69,0.112,0,348.578,11264082922,687505,,,343,-100.3,-10.8,8.4,5,,1.30002,103.781205,2,,,,,,1,39,7207,0.112,0.112,0,184.8,39,3,19.1,22.5,121.7,1,64-QAM: 100.0,1 Layer: 100.0,
13:39.5,Home network,SGP-M1,5G-NR,525,3,346.69,0.112,0,336.53,11264082922,687505,,,343,-100.3,-10.8,8.4,5,,1.30002,103.781205,2,,,,,,1,39,7207,0.112,0.112,0,184.8,39,3,19.1,22.5,121.7,1,64-QAM: 100.0,1 Layer: 100.0,
13:39.6,Home network,SGP-M1,5G-NR,525,3,346.69,0.112,0,336.53,11264082922,687505,,,343,-100.3,-10.8,8.4,5,,1.300024,103.781208,2,,,,,,1,39,7207,0.112,0.112,0,184.8,39,3,19.1,22.5,121.7,1,64-QAM: 100.0,1 Layer: 100.0,
13:39.7,Home network,SGP-M1,5G-NR,525,3,346.69,0.112,0,336.53,11264082922,687505,,,343,-100,-10.8,12.2,4,,1.300024,103.781208,2,,,,,,1,39,7207,0.112,0.112,0,184.8,39,3,19.1,22.5,121.7,1,64-QAM: 100.0,1 Layer: 100.0,
13:39.8,Home network,SGP-M1,5G-NR,525,3,343.456,0.112,0,336.53,11264082922,687505,,,343,-100,-10.8,12.2,4,,1.300024,103.781208,2,,,,,,1,39,7207,0.112,0.112,0,184.8,39,3,19.1,22.5,121.7,1,64-QAM: 100.0,1 Layer: 100.0,
13:39.9,Home network,SGP-M1,5G-NR,525,3,343.456,0.111,0,336.53,11264082922,687505,,,343,-100,-10.8,12.2,4,,1.300024,103.781208,2,,,,,,1,39,7207,0.112,0.112,0,184.8,39,3,19.1,22.5,121.7,1,64-QAM: 100.0,1 Layer: 100.0,
13:39.9,Home network,SGP-M1,5G-NR,525,3,343.456,0.111,0,336.53,11264082922,687505,,,343,-100,-10.8,12.2,4,,1.300024,103.781208,2,,,,,,1,41,7189,0.111,0.111,0,175.3,41,3,18.5,22.5,121.9,1,64-QAM: 100.0,1 Layer: 100.0,
13:40.0,Home network,SGP-M1,5G-NR,525,3,343.456,0.111,0,336.53,11264082922,687505,,,343,-100,-10.8,12.2,4,,1.300027,103.78121,2,,,,,,1,41,7189,0.111,0.111,0,175.3,41,3,18.5,22.5,121.9,1,64-QAM: 100.0,1 Layer: 100.0,
13:40.0,Home network,SGP-M1,5G-NR,525,3,343.456,0.111,0,365.443,11264082922,687505,,,343,-100,-10.8,12.2,4,,1.300027,103.78121,2,,,,,,1,41,7189,0.111,0.111,0,175.3,41,3,18.5,22.5,121.9,1,64-QAM: 100.0,1 Layer: 100.0,
13:40.2,Home network,SGP-M1,5G-NR,525,3,343.456,0.111,0,365.443,11264082922,687505,,,343,-103.8,-11,11.7,4,,1.300027,103.78121,2,,,,,,1,41,7189,0.111,0.111,0,175.3,41,3,18.5,22.5,121.9,1,64-QAM: 100.0,1 Layer: 100.0,
13:40.3,Home network,SGP-M1,5G-NR,525,3,331.543,0.111,0,365.443,11264082922,687505,,,343,-103.8,-11,11.7,4,,1.300027,103.78121,2,,,,,,1,41,7189,0.111,0.111,0,175.3,41,3,18.5,22.5,121.9,1,64-QAM: 100.0,1 Layer: 100.0,
13:40.4,Home network,SGP-M1,5G-NR,525,3,331.543,0.111,0,365.443,11264082922,687505,,,343,-103.8,-11,11.7,4,,1.300031,103.781212,3,,,,,,1,41,7189,0.111,0.111,0,175.3,41,3,18.5,22.5,121.9,1,64-QAM: 100.0,1 Layer: 100.0,
13:40.4,Home network,SGP-M1,5G-NR,525,3,331.543,0.104,0,365.443,11264082922,687505,,,343,-103.8,-11,11.7,4,,1.300031,103.781212,3,,,,,,1,41,7189,0.111,0.111,0,175.3,41,3,18.5,22.5,121.9,1,64-QAM: 100.0,1 Layer: 100.0,
13:40.4,Home network,SGP-M1,5G-NR,525,3,331.543,0.104,0,365.443,11264082922,687505,,,343,-103.8,-11,11.7,4,,1.300031,103.781212,3,,,,,,1,39,6603,0.104,0.104,0,169.3,39,3,18.2,22.5,128.6,1,64-QAM: 100.0,1 Layer: 100.0,
13:40.4,Home network,SGP-M1,5G-NR,525,3,331.543,0.104,0,365.443,11264082922,687505,,,343,-103.8,-11,11.7,4,,1.300031,103.781212,3,,,,,,1,39,6603,0.104,0.104,0,169.3,39,3,18.2,22.5,128.6,1,64-QAM: 97.4,1 Layer: 100.0,
13:40.5,Home network,SGP-M1,5G-NR,525,3,331.543,0.104,0,318.206,11264082922,687505,,,343,-103.8,-11,11.7,4,,1.300031,103.781212,3,,,,,,1,39,6603,0.104,0.104,0,169.3,39,3,18.2,22.5,128.6,1,64-QAM: 97.4,1 Layer: 100.0,
13:40.6,Home network,SGP-M1,5G-NR,525,3,331.543,0.104,0,318.206,11264082922,687505,,,343,-104.2,-11.2,8.2,5,,1.300031,103.781212,3,,,,,,1,39,6603,0.104,0.104,0,169.3,39,3,18.2,22.5,128.6,1,64-QAM: 97.4,1 Layer: 100.0,
13:40.7,Home network,SGP-M1,5G-NR,525,3,331.543,0.104,0,318.206,11264082922,687505,,,343,-104.2,-11.2,8.2,5,,1.300035,103.781214,3,,,,,,1,39,6603,0.104,0.104,0,169.3,39,3,18.2,22.5,128.6,1,64-QAM: 97.4,1 Layer: 100.0,
13:40.8,Home network,SGP-M1,5G-NR,525,3,314.406,0.104,0,318.206,11264082922,687505,,,343,-104.2,-11.2,8.2,5,,1.300035,103.781214,3,,,,,,1,39,6603,0.104,0.104,0,169.3,39,3,18.2,22.5,128.6,1,64-QAM: 97.4,1 Layer: 100.0,
13:40.9,Home network,SGP-M1,5G-NR,525,3,314.406,0.095,0,318.206,11264082922,687505,,,343,-104.2,-11.2,8.2,5,,1.300035,103.781214,3,,,,,,1,39,6603,0.104,0.104,0,169.3,39,3,18.2,22.5,128.6,1,64-QAM: 97.4,1 Layer: 100.0,
13:40.9,Home network,SGP-M1,5G-NR,525,3,314.406,0.095,0,318.206,11264082922,687505,,,343,-104.2,-11.2,8.2,5,,1.300035,103.781214,3,,,,,,1,39,6319,0.097,0.095,2.6,162,39,3,17.6,22.7,128.2,1,64-QAM: 97.4,1 Layer: 100.0,
13:40.9,Home network,SGP-M1,5G-NR,525,3,314.406,0.095,0,318.206,11264082922,687505,,,343,-104.2,-11.2,8.2,5,,1.300035,103.781214,3,,,,,,1,39,6319,0.097,0.095,2.6,162,39,3,17.6,22.7,128.2,1,64-QAM: 82.1,1 Layer: 100.0,
13:41.0,Home network,SGP-M1,5G-NR,525,3,314.406,0.095,0,301.586,11264082922,687505,,,343,-104.2,-11.2,8.2,5,,1.300035,103.781214,3,,,,,,1,39,6319,0.097,0.095,2.6,162,39,3,17.6,22.7,128.2,1,64-QAM: 82.1,1 Layer: 100.0,
13:41.1,Home network,SGP-M1,5G-NR,525,3,314.406,0.095,0,301.586,11264082922,687505,,,343,-105,-11.4,10.3,4,,1.300035,103.781214,3,,,,,,1,39,6319,0.097,0.095,2.6,162,39,3,17.6,22.7,128.2,1,64-QAM: 82.1,1 Layer: 100.0,
13:41.1,Home network,SGP-M1,5G-NR,525,3,314.406,0.095,0,301.586,11264082922,687505,,,343,-105,-11.4,10.3,4,,1.300038,103.781217,3,,,,,,1,39,6319,0.097,0.095,2.6,162,39,3,17.6,22.7,128.2,1,64-QAM: 82.1,1 Layer: 100.0,
13:41.3,Home network,SGP-M1,5G-NR,525,3,283.347,0.095,0,301.586,11264082922,687505,,,343,-105,-11.4,10.3,4,,1.300038,103.781217,3,,,,,,1,39,6319,0.097,0.095,2.6,162,39,3,17.6,22.7,128.2,1,64-QAM: 82.1,1 Layer: 100.0,
13:41.4,Home network,SGP-M1,5G-NR,525,3,283.347,0.092,0,301.586,11264082922,687505,,,343,-105,-11.4,10.3,4,,1.300038,103.781217,3,,,,,,1,39,6319,0.097,0.095,2.6,162,39,3,17.6,22.7,128.2,1,64-QAM: 82.1,1 Layer: 100.0,
13:41.4,Home network,SGP-M1,5G-NR,525,3,283.347,0.092,0,301.586,11264082922,687505,,,343,-105,-11.4,10.3,4,,1.300038,103.781217,3,,,,,,1,38,5877,0.092,0.089,2.6,154.7,38,3,17.2,22.7,123.8,1,64-QAM: 82.1,1 Layer: 100.0,
13:41.4,Home network,SGP-M1,5G-NR,525,3,283.347,0.092,0,301.586,11264082922,687505,,,343,-105,-11.4,10.3,4,,1.300038,103.781217,3,,,,,,1,38,5877,0.092,0.089,2.6,154.7,38,3,17.2,22.7,123.8,1,64-QAM: 81.6,1 Layer: 100.0,
13:41.5,Home network,SGP-M1,5G-NR,525,3,283.347,0.092,0,244.241,11264082922,687505,,,343,-105,-11.4,10.3,4,,1.300038,103.781217,3,,,,,,1,38,5877,0.092,0.089,2.6,154.7,38,3,17.2,22.7,123.8,1,64-QAM: 81.6,1 Layer: 100.0,
13:41.5,Home network,SGP-M1,5G-NR,525,3,283.347,0.092,0,244.241,11264082922,687505,,,343,-105,-11.4,10.3,4,,1.300042,103.781219,3,,,,,,1,38,5877,0.092,0.089,2.6,154.7,38,3,17.2,22.7,123.8,1,64-QAM: 81.6,1 Layer: 100.0,
13:41.6,Home network,SGP-M1,5G-NR,525,3,283.347,0.092,0,244.241,11264082922,687505,,,343,-106.3,-11.8,10,4,,1.300042,103.781219,3,,,,,,1,38,5877,0.092,0.089,2.6,154.7,38,3,17.2,22.7,123.8,1,64-QAM: 81.6,1 Layer: 100.0,
13:41.8,Home network,SGP-M1,5G-NR,525,3,193.508,0.092,0,244.241,11264082922,687505,,,343,-106.3,-11.8,10,4,,1.300042,103.781219,3,,,,,,1,38,5877,0.092,0.089,2.6,154.7,38,3,17.2,22.7,123.8,1,64-QAM: 81.6,1 Layer: 100.0,
13:41.9,Home network,SGP-M1,5G-NR,525,3,193.508,0.092,0,244.241,11264082922,687505,,,343,-106.3,-11.8,10,4,,1.300046,103.781221,3,,,,,,1,38,5877,0.092,0.089,2.6,154.7,38,3,17.2,22.7,123.8,1,64-QAM: 81.6,1 Layer: 100.0,
13:41.9,Home network,SGP-M1,5G-NR,525,3,193.508,0.084,0,244.241,11264082922,687505,,,343,-106.3,-11.8,10,4,,1.300046,103.781221,3,,,,,,1,38,5877,0.092,0.089,2.6,154.7,38,3,17.2,22.7,123.8,1,64-QAM: 81.6,1 Layer: 100.0,
13:41.9,Home network,SGP-M1,5G-NR,525,3,193.508,0.084,0,244.241,11264082922,687505,,,343,-106.3,-11.8,10,4,,1.300046,103.781221,3,,,,,,1,38,5594,0.087,0.087,0,147.2,38,3,16.7,22.9,123.3,1,64-QAM: 81.6,1 Layer: 100.0,
13:41.9,Home network,SGP-M1,5G-NR,525,3,193.508,0.084,0,244.241,11264082922,687505,,,343,-106.3,-11.8,10,4,,1.300046,103.781221,3,,,,,,1,38,5594,0.087,0.087,0,147.2,38,3,16.7,22.9,123.3,1,64-QAM: 60.5,1 Layer: 100.0,
13:42.0,Home network,SGP-M1,5G-NR,525,3,193.508,0.084,0,199.757,11264082922,687505,,,343,-106.3,-11.8,10,4,,1.300046,103.781221,3,,,,,,1,38,5594,0.087,0.087,0,147.2,38,3,16.7,22.9,123.3,1,64-QAM: 60.5,1 Layer: 100.0,
13:42.1,Home network,SGP-M1,5G-NR,525,3,193.508,0.084,0,199.757,11264082922,687505,,,343,-105.2,-11.5,9.7,4,,1.300046,103.781221,3,,,,,,1,38,5594,0.087,0.087,0,147.2,38,3,16.7,22.9,123.3,1,64-QAM: 60.5,1 Layer: 100.0,
13:42.3,Home network,SGP-M1,5G-NR,525,3,200.95,0.084,0,199.757,11264082922,687505,,,343,-105.2,-11.5,9.7,4,,1.300046,103.781221,3,,,,,,1,38,5594,0.087,0.087,0,147.2,38,3,16.7,22.9,123.3,1,64-QAM: 60.5,1 Layer: 100.0,
13:42.3,Home network,SGP-M1,5G-NR,525,3,200.95,0.084,0,199.757,11264082922,687505,,,343,-105.2,-11.5,9.7,4,,1.300049,103.781224,3,,,,,,1,38,5594,0.087,0.087,0,147.2,38,3,16.7,22.9,123.3,1,64-QAM: 60.5,1 Layer: 100.0,
13:42.4,Home network,SGP-M1,5G-NR,525,3,200.95,0.085,0,199.757,11264082922,687505,,,343,-105.2,-11.5,9.7,4,,1.300049,103.781224,3,,,,,,1,38,5594,0.087,0.087,0,147.2,38,3,16.7,22.9,123.3,1,64-QAM: 60.5,1 Layer: 100.0,
13:42.4,Home network,SGP-M1,5G-NR,525,3,200.95,0.085,0,199.757,11264082922,687505,,,343,-105.2,-11.5,9.7,4,,1.300049,103.781224,3,,,,,,1,38,5473,0.085,0.085,0,144,38,3,16.4,23,123.7,1,64-QAM: 60.5,1 Layer: 100.0,
13:42.4,Home network,SGP-M1,5G-NR,525,3,200.95,0.085,0,199.757,11264082922,687505,,,343,-105.2,-11.5,9.7,4,,1.300049,103.781224,3,,,,,,1,38,5473,0.085,0.085,0,144,38,3,16.4,23,123.7,1,64-QAM: 55.3,1 Layer: 100.0,
13:42.5,Home network,SGP-M1,5G-NR,525,3,200.95,0.085,0,199.435,11264082922,687505,,,343,-105.2,-11.5,9.7,4,,1.300049,103.781224,3,,,,,,1,38,5473,0.085,0.085,0,144,38,3,16.4,23,123.7,1,64-QAM: 55.3,1 Layer: 100.0,
13:42.6,Home network,SGP-M1,5G-NR,525,3,200.95,0.085,0,199.435,11264082922,687505,,,343,-106.1,-11.3,10.1,4,,1.300049,103.781224,3,,,,,,1,38,5473,0.085,0.085,0,144,38,3,16.4,23,123.7,1,64-QAM: 55.3,1 Layer: 100.0,
13:42.7,Home network,SGP-M1,5G-NR,525,3,200.95,0.085,0,199.435,11264082922,687505,,,343,-106.1,-11.3,10.1,4,,1.300053,103.781226,4,,,,,,1,38,5473,0.085,0.085,0,144,38,3,16.4,23,123.7,1,64-QAM: 55.3,1 Layer: 100.0,
13:42.8,Home network,SGP-M1,5G-NR,525,3,207.679,0.085,0,199.435,11264082922,687505,,,343,-106.1,-11.3,10.1,4,,1.300053,103.781226,4,,,,,,1,38,5473,0.085,0.085,0,144,38,3,16.4,23,123.7,1,64-QAM: 55.3,1 Layer: 100.0,
13:42.9,Home network,SGP-M1,5G-NR,525,3,207.679,0.093,0,199.435,11264082922,687505,,,343,-106.1,-11.3,10.1,4,,1.300053,103.781226,4,,,,,,1,38,5473,0.085,0.085,0,144,38,3,16.4,23,123.7,1,64-QAM: 55.3,1 Layer: 100.0,
13:42.9,Home network,SGP-M1,5G-NR,525,3,207.679,0.093,0,199.435,11264082922,687505,,,343,-106.1,-11.3,10.1,4,,1.300053,103.781226,4,,,,,,1,39,6031,0.093,0.091,2.6,154.6,39,3,17.2,22.7,124.1,1,64-QAM: 55.3,1 Layer: 100.0,
13:42.9,Home network,SGP-M1,5G-NR,525,3,207.679,0.093,0,199.435,11264082922,687505,,,343,-106.1,-11.3,10.1,4,,1.300053,103.781226,4,,,,,,1,39,6031,0.093,0.091,2.6,154.6,39,3,17.2,22.7,124.1,1,64-QAM: 79.5,1 Layer: 100.0,
13:43.0,Home network,SGP-M1,5G-NR,525,3,207.679,0.093,0,199.435,11264082922,687505,,,343,-104.7,-11.4,7.7,4,,1.300053,103.781226,4,,,,,,1,39,6031,0.093,0.091,2.6,154.6,39,3,17.2,22.7,124.1,1,64-QAM: 79.5,1 Layer: 100.0,
13:43.0,Home network,SGP-M1,5G-NR,525,3,207.679,0.093,0,203.764,11264082922,687505,,,343,-104.7,-11.4,7.7,4,,1.300053,103.781226,4,,,,,,1,39,6031,0.093,0.091,2.6,154.6,39,3,17.2,22.7,124.1,1,64-QAM: 79.5,1 Layer: 100.0,
13:43.0,Home network,SGP-M1,5G-NR,525,3,207.679,0.093,0,203.764,11264082922,687505,,,343,-104.7,-11.4,7.7,4,,1.300055,103.781222,4,,,,,,1,39,6031,0.093,0.091,2.6,154.6,39,3,17.2,22.7,124.1,1,64-QAM: 79.5,1 Layer: 100.0,
13:43.1,Home network,SGP-M1,5G-NR,525,3,207.679,0.093,0,203.764,11264082922,687505,,,343,-108.2,-11.9,5.7,5,,1.300055,103.781222,4,,,,,,1,39,6031,0.093,0.091,2.6,154.6,39,3,17.2,22.7,124.1,1,64-QAM: 79.5,1 Layer: 100.0,
13:43.3,Home network,SGP-M1,5G-NR,525,3,180.889,0.093,0,203.764,11264082922,687505,,,343,-108.2,-11.9,5.7,5,,1.300055,103.781222,4,,,,,,1,39,6031,0.093,0.091,2.6,154.6,39,3,17.2,22.7,124.1,1,64-QAM: 79.5,1 Layer: 100.0,
13:43.3,Home network,SGP-M1,5G-NR,525,3,180.889,0.093,0,203.764,11264082922,687505,,,343,-108.2,-11.9,5.7,5,,1.300057,103.781218,4,,,,,,1,39,6031,0.093,0.091,2.6,154.6,39,3,17.2,22.7,124.1,1,64-QAM: 79.5,1 Layer: 100.0,
13:43.4,Home network,SGP-M1,5G-NR,525,3,180.889,0.1,0,203.764,11264082922,687505,,,343,-108.2,-11.9,5.7,5,,1.300057,103.781218,4,,,,,,1,39,6031,0.093,0.091,2.6,154.6,39,3,17.2,22.7,124.1,1,64-QAM: 79.5,1 Layer: 100.0,
13:43.4,Home network,SGP-M1,5G-NR,525,3,180.889,0.1,0,203.764,11264082922,687505,,,343,-108.2,-11.9,5.7,5,,1.300057,103.781218,4,,,,,,1,37,6561,0.103,0.103,0,177.3,37,3,18.6,22.5,125.3,1,64-QAM: 79.5,1 Layer: 100.0,
13:43.4,Home network,SGP-M1,5G-NR,525,3,180.889,0.1,0,203.764,11264082922,687505,,,343,-108.2,-11.9,5.7,5,,1.300057,103.781218,4,,,,,,1,37,6561,0.103,0.103,0,177.3,37,3,18.6,22.5,125.3,1,64-QAM: 100.0,1 Layer: 100.0,
13:43.5,Home network,SGP-M1,5G-NR,525,3,180.889,0.1,0,202.603,11264082922,687505,,,343,-108.2,-11.9,5.7,5,,1.300057,103.781218,4,,,,,,1,37,6561,0.103,0.103,0,177.3,37,3,18.6,22.5,125.3,1,64-QAM: 100.0,1 Layer: 100.0,
13:43.6,Home network,SGP-M1,5G-NR,525,3,180.889,0.1,0,202.603,11264082922,687505,,,343,-106.5,-11.5,14.1,4,,1.300057,103.781218,4,,,,,,1,37,6561,0.103,0.103,0,177.3,37,3,18.6,22.5,125.3,1,64-QAM: 100.0,1 Layer: 100.0,
13:43.7,Home network,SGP-M1,5G-NR,525,3,180.889,0.1,0,202.603,11264082922,687505,,,343,-103.2,-11.1,10.8,5,,1.300057,103.781218,4,,,,,,1,37,6561,0.103,0.103,0,177.3,37,3,18.6,22.5,125.3,1,64-QAM: 100.0,1 Layer: 100.0,
13:43.7,Home network,SGP-M1,5G-NR,525,3,180.889,0.1,0,202.603,11264082922,687505,,,343,-103.2,-11.1,10.8,5,,1.30006,103.781214,4,,,,,,1,37,6561,0.103,0.103,0,177.3,37,3,18.6,22.5,125.3,1,64-QAM: 100.0,1 Layer: 100.0,
13:43.7,Home network,SGP-M1,5G-NR,525,3,180.889,0.1,0,202.603,,,,,343,-103.2,-11.1,10.8,5,,1.30006,103.781214,4,,,,,,1,37,6561,0.103,0.103,0,177.3,37,3,18.6,22.5,125.3,1,64-QAM: 100.0,1 Layer: 100.0,
13:43.7,Home network,SGP-M1,5G-NR,525,3,180.889,0.1,0,202.603,,,,,343,-103.2,-11.1,10.8,5,,1.30006,103.781214,4,15,23.94,23.94,,,1,37,6561,0.103,0.103,0,177.3,37,3,18.6,22.5,125.3,1,64-QAM: 100.0,1 Layer: 100.0,
13:43.7,Home network,SGP-M1,5G-NR,525,3,180.889,0.1,0,202.603,,,,1,343,-103.2,-11.1,10.8,5,,1.30006,103.781214,4,15,23.94,23.94,,,1,37,6561,0.103,0.103,0,177.3,37,3,18.6,22.5,125.3,1,64-QAM: 100.0,1 Layer: 100.0,
13:43.8,Home network,SGP-M1,5G-NR,525,3,201.534,0.1,0,202.603,,,,1,343,-103.2,-11.1,10.8,5,,1.30006,103.781214,4,15,23.94,23.94,,,1,37,6561,0.103,0.103,0,177.3,37,3,18.6,22.5,125.3,1,64-QAM: 100.0,1 Layer: 100.0,
13:43.8,Home network,SGP-M1,5G-NR,525,3,201.534,0.1,0,202.603,11264084922,687505,,1,343,-103.2,-11.1,10.8,5,,1.30006,103.781214,4,15,23.94,23.94,,,1,37,6561,0.103,0.103,0,177.3,37,3,18.6,22.5,125.3,1,64-QAM: 100.0,1 Layer: 100.0,
13:44.0,Home network,SGP-M1,5G-NR,525,3,201.534,0.064,0,202.603,11264084922,687505,,1,343,-103.2,-11.1,10.8,5,,1.30006,103.781214,4,15,23.94,23.94,,,1,37,6561,0.103,0.103,0,177.3,37,3,18.6,22.5,125.3,1,64-QAM: 100.0,1 Layer: 100.0,
13:44.0,Home network,SGP-M1,5G-NR,525,3,201.534,0.064,0,202.603,11264084922,687505,,1,343,-103.2,-11.1,10.8,5,,1.30006,103.781214,4,15,23.94,23.94,,,1,37,4322,0.066,0.062,5.4,116.8,37,5,9.9,21.4,135.7,1,64-QAM: 100.0,1 Layer: 100.0,
13:44.0,Home network,SGP-M1,5G-NR,525,3,201.534,0.064,0,202.603,11264084922,687505,,1,343,-103.2,-11.1,10.8,5,,1.30006,103.781214,4,15,23.94,23.94,,,1,37,4322,0.066,0.062,5.4,116.8,37,5,9.9,21.4,135.7,1,QPSK: 48.6,1 Layer: 100.0,
13:44.0,Home network,SGP-M1,5G-NR,525,3,201.534,0.064,0,110.625,11264084922,687505,,1,343,-103.2,-11.1,10.8,5,,1.30006,103.781214,4,15,23.94,23.94,,,1,37,4322,0.066,0.062,5.4,116.8,37,5,9.9,21.4,135.7,1,QPSK: 48.6,1 Layer: 100.0,
13:44.0,Home network,SGP-M1,5G-NR,525,3,201.534,0.064,0,110.625,11264084922,687505,,1,343,-103.2,-11.1,10.8,5,,1.300062,103.78121,4,15,23.94,23.94,,,1,37,4322,0.066,0.062,5.4,116.8,37,5,9.9,21.4,135.7,1,QPSK: 48.6,1 Layer: 100.0,
13:44.2,Home network,SGP-M1,5G-NR,525,3,201.534,0.064,0,110.625,11264084922,687505,,1,343,-107.1,-14,-0.6,0,,1.300062,103.78121,4,15,23.94,23.94,,,1,37,4322,0.066,0.062,5.4,116.8,37,5,9.9,21.4,135.7,1,QPSK: 48.6,1 Layer: 100.0,
13:44.3,Home network,SGP-M1,5G-NR,525,3,76.762,0.064,0,110.625,11264084922,687505,,1,343,-107.1,-14,-0.6,0,,1.300062,103.78121,4,15,23.94,23.94,,,1,37,4322,0.066,0.062,5.4,116.8,37,5,9.9,21.4,135.7,1,QPSK: 48.6,1 Layer: 100.0,
13:44.3,Home network,SGP-M1,5G-NR,525,3,76.762,0.064,0,110.625,11264084922,687505,,1,343,-107.1,-14,-0.6,0,,1.300064,103.781206,4,15,23.94,23.94,,,1,37,4322,0.066,0.062,5.4,116.8,37,5,9.9,21.4,135.7,1,QPSK: 48.6,1 Layer: 100.0,
13:44.5,Home network,SGP-M1,5G-NR,525,3,76.762,0.042,0,110.625,11264084922,687505,,1,343,-107.1,-14,-0.6,0,,1.300064,103.781206,4,15,23.94,23.94,,,1,37,4322,0.066,0.062,5.4,116.8,37,5,9.9,21.4,135.7,1,QPSK: 48.6,1 Layer: 100.0,
13:44.5,Home network,SGP-M1,5G-NR,525,3,76.762,0.042,0,110.625,11264084922,687505,,1,343,-107.1,-14,-0.6,0,,1.300064,103.781206,4,15,23.94,23.94,,,1,35,2823,0.043,0.042,2.9,80.7,35,6,3.8,20,139.2,1,QPSK: 48.6,1 Layer: 100.0,
13:44.5,Home network,SGP-M1,5G-NR,525,3,76.762,0.042,0,110.625,11264084922,687505,,1,343,-107.1,-14,-0.6,0,,1.300064,103.781206,4,15,23.94,23.94,,,1,35,2823,0.043,0.042,2.9,80.7,35,6,3.8,20,139.2,1,16-QAM: 54.3,1 Layer: 100.0,
13:44.5,Home network,SGP-M1,5G-NR,525,3,76.762,0.042,0,98.592,11264084922,687505,,1,343,-107.1,-14,-0.6,0,,1.300064,103.781206,4,15,23.94,23.94,,,1,35,2823,0.043,0.042,2.9,80.7,35,6,3.8,20,139.2,1,16-QAM: 54.3,1 Layer: 100.0,
13:44.7,Home network,SGP-M1,5G-NR,525,3,76.762,0.042,0,98.592,11264084922,687505,,1,343,-107.1,-14,-0.6,0,,1.300066,103.781203,4,15,23.94,23.94,,,1,35,2823,0.043,0.042,2.9,80.7,35,6,3.8,20,139.2,1,16-QAM: 54.3,1 Layer: 100.0,
