Time,Network,Operator,Technology,MCC,MNC,Network Thrpt DL,Network Thrpt UL,IP Thrpt UL,IP Thrpt DL,Cell ID,gNB,Num Beams,Num SCS Carrier​ (PCell),PCI​ (PCell),SS-RSRP,SS-RSRQ),SS-SINR,Beam Index​ (PCell),Max MIMO-Layers CB PUSCH,Lat,Long,Speed o.g.,SCS​ (PCell),Bandwidth DL​ (PCell),Bandwidth UL​ (PCell),TDD Slot Pattern​ (PCell),CSI-RSRP,Num PUSCH Carrier,Num Slots​ (PCell),Bytes Transferred​ (PCell),Sched PUSCH Thp​ (PCell),Net PUSCH Thp​ (PCell),Retransmission​ (PCell),Average TB Size​ (PCell),Num of TBs​ (PCell),Average RBs​ (PCell),Average MCS Index​ (PCell),PUSCH TxPower​ (PCell),PUSCH Pathloss​ (PCell),Max Num Layers​ (PCell),Modulation​ (PCell),Layer​ (PCell),MAC UL Thp​ (PCell)
05:28.8,Emergency only,,5G-NR,1,1,0.099,32.732,30.019,0,1703937,104,,1,21,-108.1,-14.3,6.5,0,,1.299889,103.78126,0,30,47.88,47.88,D3-d12f2-U1,,1,200,2099084,32.732,32.732,0,10495.4,200,130,27,21.9,93.4,1,64-QAM: 100.0,1 Layer: 100.0,
05:29.0,Emergency only,,5G-NR,1,1,0.099,17.846,30.019,0,1703937,104,,1,21,-108.1,-14.3,6.5,0,,1.299889,103.78126,0,30,47.88,47.88,D3-d12f2-U1,,1,200,2099084,32.732,32.732,0,10495.4,200,130,27,21.9,93.4,1,64-QAM: 100.0,1 Layer: 100.0,
05:29.0,Emergency only,,5G-NR,1,1,0.099,17.846,30.019,0,1703937,104,,1,21,-108.1,-14.3,6.5,0,,1.299889,103.78126,0,30,47.88,47.88,D3-d12f2-U1,,1,125,1165013,17.846,17.846,0,9320.1,125,116,27,21.5,97.5,1,64-QAM: 100.0,1 Layer: 100.0,
05:29.0,Emergency only,,5G-NR,1,1,0.099,17.846,10.437,0,1703937,104,,1,21,-108.1,-14.3,6.5,0,,1.299889,103.78126,0,30,47.88,47.88,D3-d12f2-U1,,1,125,1165013,17.846,17.846,0,9320.1,125,116,27,21.5,97.5,1,64-QAM: 100.0,1 Layer: 100.0,
05:29.0,Emergency only,,5G-NR,1,1,0.099,17.846,10.437,0.056,1703937,104,,1,21,-108.1,-14.3,6.5,0,,1.299889,103.78126,0,30,47.88,47.88,D3-d12f2-U1,,1,125,1165013,17.846,17.846,0,9320.1,125,116,27,21.5,97.5,1,64-QAM: 100.0,1 Layer: 100.0,
05:29.2,Emergency only,,5G-NR,1,1,0.093,17.846,10.437,0.056,1703937,104,,1,21,-108.1,-14.3,6.5,0,,1.299889,103.78126,0,30,47.88,47.88,D3-d12f2-U1,,1,125,1165013,17.846,17.846,0,9320.1,125,116,27,21.5,97.5,1,64-QAM: 100.0,1 Layer: 100.0,
05:29.3,Emergency only,,5G-NR,1,1,0.093,17.846,10.437,0.056,1703937,104,,1,21,-112.5,-15.7,7.4,0,,1.299889,103.78126,0,30,47.88,47.88,D3-d12f2-U1,,1,125,1165013,17.846,17.846,0,9320.1,125,116,27,21.5,97.5,1,64-QAM: 100.0,1 Layer: 100.0,
05:29.3,Emergency only,,5G-NR,1,1,0.093,17.846,10.437,0.056,1703937,104,,1,21,-112.5,-15.7,7.4,0,,1.299891,103.781256,0,30,47.88,47.88,D3-d12f2-U1,,1,125,1165013,17.846,17.846,0,9320.1,125,116,27,21.5,97.5,1,64-QAM: 100.0,1 Layer: 100.0,
05:29.5,Emergency only,,5G-NR,1,1,0.093,19.252,10.437,0.056,1703937,104,,1,21,-112.5,-15.7,7.4,0,,1.299891,103.781256,0,30,47.88,47.88,D3-d12f2-U1,,1,125,1165013,17.846,17.846,0,9320.1,125,116,27,21.5,97.5,1,64-QAM: 100.0,1 Layer: 100.0,
05:29.5,Emergency only,,5G-NR,1,1,0.093,19.252,10.437,0.056,1703937,104,,1,21,-112.5,-15.7,7.4,0,,1.299891,103.781256,0,30,47.88,47.88,D3-d12f2-U1,,1,127,1234663,19.252,19.252,0,9721.8,127,120,27,19.1,92,1,64-QAM: 100.0,1 Layer: 100.0,
05:29.5,Emergency only,,5G-NR,1,1,0.093,19.252,24.569,0.056,1703937,104,,1,21,-112.5,-15.7,7.4,0,,1.299891,103.781256,0,30,47.88,47.88,D3-d12f2-U1,,1,127,1234663,19.252,19.252,0,9721.8,127,120,27,19.1,92,1,64-QAM: 100.0,1 Layer: 100.0,
05:29.5,Emergency only,,5G-NR,1,1,0.093,19.252,24.569,0.007,1703937,104,,1,21,-112.5,-15.7,7.4,0,,1.299891,103.781256,0,30,47.88,47.88,D3-d12f2-U1,,1,127,1234663,19.252,19.252,0,9721.8,127,120,27,19.1,92,1,64-QAM: 100.0,1 Layer: 100.0,
05:29.7,Emergency only,,5G-NR,1,1,0.137,19.252,24.569,0.007,1703937,104,,1,21,-112.5,-15.7,7.4,0,,1.299891,103.781256,0,30,47.88,47.88,D3-d12f2-U1,,1,127,1234663,19.252,19.252,0,9721.8,127,120,27,19.1,92,1,64-QAM: 100.0,1 Layer: 100.0,
05:29.8,Emergency only,,5G-NR,1,1,0.137,19.252,24.569,0.007,1703937,104,,1,21,-105.9,-11.7,8.2,0,,1.299891,103.781256,0,30,47.88,47.88,D3-d12f2-U1,,1,127,1234663,19.252,19.252,0,9721.8,127,120,27,19.1,92,1,64-QAM: 100.0,1 Layer: 100.0,
05:29.8,Emergency only,,5G-NR,1,1,0.137,19.252,24.569,0.007,1703937,104,,1,21,-105.9,-11.7,8.2,0,,1.299894,103.781253,0,30,47.88,47.88,D3-d12f2-U1,,1,127,1234663,19.252,19.252,0,9721.8,127,120,27,19.1,92,1,64-QAM: 100.0,1 Layer: 100.0,
05:30.0,Emergency only,,5G-NR,1,1,0.137,32.872,24.569,0.007,1703937,104,,1,21,-105.9,-11.7,8.2,0,,1.299894,103.781253,0,30,47.88,47.88,D3-d12f2-U1,,1,127,1234663,19.252,19.252,0,9721.8,127,120,27,19.1,92,1,64-QAM: 100.0,1 Layer: 100.0,
05:30.0,Emergency only,,5G-NR,1,1,0.137,32.872,24.569,0.007,1703937,104,,1,21,-105.9,-11.7,8.2,0,,1.299894,103.781253,0,30,47.88,47.88,D3-d12f2-U1,,1,202,2120592,32.872,32.872,0,10498,202,130,27,21.2,90.3,1,64-QAM: 100.0,1 Layer: 100.0,
05:30.0,Emergency only,,5G-NR,1,1,0.137,32.872,32.352,0.007,1703937,104,,1,21,-105.9,-11.7,8.2,0,,1.299894,103.781253,0,30,47.88,47.88,D3-d12f2-U1,,1,202,2120592,32.872,32.872,0,10498,202,130,27,21.2,90.3,1,64-QAM: 100.0,1 Layer: 100.0,
05:30.0,Emergency only,,5G-NR,1,1,0.137,32.872,32.352,0,1703937,104,,1,21,-105.9,-11.7,8.2,0,,1.299894,103.781253,0,30,47.88,47.88,D3-d12f2-U1,,1,202,2120592,32.872,32.872,0,10498,202,130,27,21.2,90.3,1,64-QAM: 100.0,1 Layer: 100.0,
05:30.2,Emergency only,,5G-NR,1,1,0.114,32.872,32.352,0,1703937,104,,1,21,-105.9,-11.7,8.2,0,,1.299894,103.781253,0,30,47.88,47.88,D3-d12f2-U1,,1,202,2120592,32.872,32.872,0,10498,202,130,27,21.2,90.3,1,64-QAM: 100.0,1 Layer: 100.0,
05:30.3,Emergency only,,5G-NR,1,1,0.114,32.872,32.352,0,1703937,104,,1,21,-102.4,-11.6,6.5,0,,1.299894,103.781253,0,30,47.88,47.88,D3-d12f2-U1,,1,202,2120592,32.872,32.872,0,10498,202,130,27,21.2,90.3,1,64-QAM: 100.0,1 Layer: 100.0,
05:30.3,Emergency only,,5G-NR,1,1,0.114,32.872,32.352,0,1703937,104,,1,21,-102.4,-11.6,6.5,0,,1.299896,103.781249,0,30,47.88,47.88,D3-d12f2-U1,,1,202,2120592,32.872,32.872,0,10498,202,130,27,21.2,90.3,1,64-QAM: 100.0,1 Layer: 100.0,
05:30.5,Emergency only,,5G-NR,1,1,0.114,31.166,32.352,0,1703937,104,,1,21,-102.4,-11.6,6.5,0,,1.299896,103.781249,0,30,47.88,47.88,D3-d12f2-U1,,1,202,2120592,32.872,32.872,0,10498,202,130,27,21.2,90.3,1,64-QAM: 100.0,1 Layer: 100.0,
05:30.5,Emergency only,,5G-NR,1,1,0.114,31.166,32.352,0,1703937,104,,1,21,-102.4,-11.6,6.5,0,,1.299896,103.781249,0,30,47.88,47.88,D3-d12f2-U1,,1,200,1998374,31.166,31.166,0,9991.9,200,124,27,21,91,1,64-QAM: 100.0,1 Layer: 100.0,
05:30.5,Emergency only,,5G-NR,1,1,0.114,31.166,32.029,0,1703937,104,,1,21,-102.4,-11.6,6.5,0,,1.299896,103.781249,0,30,47.88,47.88,D3-d12f2-U1,,1,200,1998374,31.166,31.166,0,9991.9,200,124,27,21,91,1,64-QAM: 100.0,1 Layer: 100.0,
05:30.7,Emergency only,,5G-NR,1,1,0.076,31.166,32.029,0,1703937,104,,1,21,-102.4,-11.6,6.5,0,,1.299896,103.781249,0,30,47.88,47.88,D3-d12f2-U1,,1,200,1998374,31.166,31.166,0,9991.9,200,124,27,21,91,1,64-QAM: 100.0,1 Layer: 100.0,
05:30.8,Emergency only,,5G-NR,1,1,0.076,31.166,32.029,0,1703937,104,,1,21,-102.4,-11.6,6.5,0,,1.299898,103.781245,0,30,47.88,47.88,D3-d12f2-U1,,1,200,1998374,31.166,31.166,0,9991.9,200,124,27,21,91,1,64-QAM: 100.0,1 Layer: 100.0,
05:30.8,Emergency only,,5G-NR,1,1,0.076,31.166,32.029,0,1703937,104,,1,21,-105.6,-12.5,6.5,0,,1.299898,103.781245,0,30,47.88,47.88,D3-d12f2-U1,,1,200,1998374,31.166,31.166,0,9991.9,200,124,27,21,91,1,64-QAM: 100.0,1 Layer: 100.0,
05:31.0,Emergency only,,5G-NR,1,1,0.076,31.166,32.566,0,1703937,104,,1,21,-105.6,-12.5,6.5,0,,1.299898,103.781245,0,30,47.88,47.88,D3-d12f2-U1,,1,200,1998374,31.166,31.166,0,9991.9,200,124,27,21,91,1,64-QAM: 100.0,1 Layer: 100.0,
05:31.0,Emergency only,,5G-NR,1,1,0.076,32.907,32.566,0,1703937,104,,1,21,-105.6,-12.5,6.5,0,,1.299898,103.781245,0,30,47.88,47.88,D3-d12f2-U1,,1,200,1998374,31.166,31.166,0,9991.9,200,124,27,21,91,1,64-QAM: 100.0,1 Layer: 100.0,
05:31.0,Emergency only,,5G-NR,1,1,0.076,32.907,32.566,0,1703937,104,,1,21,-105.6,-12.5,6.5,0,,1.299898,103.781245,0,30,47.88,47.88,D3-d12f2-U1,,1,201,2110347,32.907,32.907,0,10499.2,201,130,27,20.8,92.7,1,64-QAM: 100.0,1 Layer: 100.0,
05:31.2,Emergency only,,5G-NR,1,1,0.063,32.907,32.566,0,1703937,104,,1,21,-105.6,-12.5,6.5,0,,1.299898,103.781245,0,30,47.88,47.88,D3-d12f2-U1,,1,201,2110347,32.907,32.907,0,10499.2,201,130,27,20.8,92.7,1,64-QAM: 100.0,1 Layer: 100.0,
05:31.3,Emergency only,,5G-NR,1,1,0.063,32.907,32.566,0,1703937,104,,1,21,-105.6,-12.5,6.5,0,,1.2999,103.781241,0,30,47.88,47.88,D3-d12f2-U1,,1,201,2110347,32.907,32.907,0,10499.2,201,130,27,20.8,92.7,1,64-QAM: 100.0,1 Layer: 100.0,
05:31.4,Emergency only,,5G-NR,1,1,0.063,32.907,32.566,0,1703937,104,,1,21,-106.6,-11.8,6.5,0,,1.2999,103.781241,0,30,47.88,47.88,D3-d12f2-U1,,1,201,2110347,32.907,32.907,0,10499.2,201,130,27,20.8,92.7,1,64-QAM: 100.0,1 Layer: 100.0,
05:31.5,Emergency only,,5G-NR,1,1,0.063,32.907,29.327,0,1703937,104,,1,21,-106.6,-11.8,6.5,0,,1.2999,103.781241,0,30,47.88,47.88,D3-d12f2-U1,,1,201,2110347,32.907,32.907,0,10499.2,201,130,27,20.8,92.7,1,64-QAM: 100.0,1 Layer: 100.0,
05:31.5,Emergency only,,5G-NR,1,1,0.063,32.754,29.327,0,1703937,104,,1,21,-106.6,-11.8,6.5,0,,1.2999,103.781241,0,30,47.88,47.88,D3-d12f2-U1,,1,201,2110347,32.907,32.907,0,10499.2,201,130,27,20.8,92.7,1,64-QAM: 100.0,1 Layer: 100.0,
05:31.5,Emergency only,,5G-NR,1,1,0.063,32.754,29.327,0,1703937,104,,1,21,-106.6,-11.8,6.5,0,,1.2999,103.781241,0,30,47.88,47.88,D3-d12f2-U1,,1,200,2100100,32.754,32.754,0,10500.5,200,130,27,17.7,89.8,1,64-QAM: 100.0,1 Layer: 100.0,
05:31.7,Emergency only,,5G-NR,1,1,0.092,32.754,29.327,0,1703937,104,,1,21,-106.6,-11.8,6.5,0,,1.2999,103.781241,0,30,47.88,47.88,D3-d12f2-U1,,1,200,2100100,32.754,32.754,0,10500.5,200,130,27,17.7,89.8,1,64-QAM: 100.0,1 Layer: 100.0,
05:31.8,Emergency only,,5G-NR,1,1,0.092,32.754,29.327,0,1703937,104,,1,21,-106.6,-11.8,6.5,0,,1.299903,103.781238,1,30,47.88,47.88,D3-d12f2-U1,,1,200,2100100,32.754,32.754,0,10500.5,200,130,27,17.7,89.8,1,64-QAM: 100.0,1 Layer: 100.0,
05:31.8,Emergency only,,5G-NR,1,1,0.092,32.754,29.327,0,1703937,104,,1,21,-104.8,-11.8,8.5,0,,1.299903,103.781238,1,30,47.88,47.88,D3-d12f2-U1,,1,200,2100100,32.754,32.754,0,10500.5,200,130,27,17.7,89.8,1,64-QAM: 100.0,1 Layer: 100.0,
05:32.0,Emergency only,,5G-NR,1,1,0.092,32.754,33.065,0,1703937,104,,1,21,-104.8,-11.8,8.5,0,,1.299903,103.781238,1,30,47.88,47.88,D3-d12f2-U1,,1,200,2100100,32.754,32.754,0,10500.5,200,130,27,17.7,89.8,1,64-QAM: 100.0,1 Layer: 100.0,
05:32.0,Emergency only,,5G-NR,1,1,0.092,32.91,33.065,0,1703937,104,,1,21,-104.8,-11.8,8.5,0,,1.299903,103.781238,1,30,47.88,47.88,D3-d12f2-U1,,1,200,2100100,32.754,32.754,0,10500.5,200,130,27,17.7,89.8,1,64-QAM: 100.0,1 Layer: 100.0,
05:32.0,Emergency only,,5G-NR,1,1,0.092,32.91,33.065,0,1703937,104,,1,21,-104.8,-11.8,8.5,0,,1.299903,103.781238,1,30,47.88,47.88,D3-d12f2-U1,,1,201,2110855,32.91,32.91,0,10501.8,201,130,27,16,88,1,64-QAM: 100.0,1 Layer: 100.0,
05:32.2,Emergency only,,5G-NR,1,1,0.094,32.91,33.065,0,1703937,104,,1,21,-104.8,-11.8,8.5,0,,1.299903,103.781238,1,30,47.88,47.88,D3-d12f2-U1,,1,201,2110855,32.91,32.91,0,10501.8,201,130,27,16,88,1,64-QAM: 100.0,1 Layer: 100.0,
05:32.3,Emergency only,,5G-NR,1,1,0.094,32.91,33.065,0,1703937,104,,1,21,-104.8,-11.8,8.5,0,,1.299905,103.781234,1,30,47.88,47.88,D3-d12f2-U1,,1,201,2110855,32.91,32.91,0,10501.8,201,130,27,16,88,1,64-QAM: 100.0,1 Layer: 100.0,
05:32.4,Emergency only,,5G-NR,1,1,0.094,32.91,33.065,0,1703937,104,,1,21,-100.2,-11,11,0,,1.299905,103.781234,1,30,47.88,47.88,D3-d12f2-U1,,1,201,2110855,32.91,32.91,0,10501.8,201,130,27,16,88,1,64-QAM: 100.0,1 Layer: 100.0,
05:32.5,Emergency only,,5G-NR,1,1,0.094,32.91,31.645,0,1703937,104,,1,21,-100.2,-11,11,0,,1.299905,103.781234,1,30,47.88,47.88,D3-d12f2-U1,,1,201,2110855,32.91,32.91,0,10501.8,201,130,27,16,88,1,64-QAM: 100.0,1 Layer: 100.0,
05:32.5,Emergency only,,5G-NR,1,1,0.094,32.748,31.645,0,1703937,104,,1,21,-100.2,-11,11,0,,1.299905,103.781234,1,30,47.88,47.88,D3-d12f2-U1,,1,201,2110855,32.91,32.91,0,10501.8,201,130,27,16,88,1,64-QAM: 100.0,1 Layer: 100.0,
05:32.5,Emergency only,,5G-NR,1,1,0.094,32.748,31.645,0,1703937,104,,1,21,-100.2,-11,11,0,,1.299905,103.781234,1,30,47.88,47.88,D3-d12f2-U1,,1,200,2100100,32.748,32.748,0,10500.5,200,130,27,17.6,87.4,1,64-QAM: 100.0,1 Layer: 100.0,
05:32.7,Emergency only,,5G-NR,1,1,0.023,32.748,31.645,0,1703937,104,,1,21,-100.2,-11,11,0,,1.299905,103.781234,1,30,47.88,47.88,D3-d12f2-U1,,1,200,2100100,32.748,32.748,0,10500.5,200,130,27,17.6,87.4,1,64-QAM: 100.0,1 Layer: 100.0,
05:32.8,Emergency only,,5G-NR,1,1,0.023,32.748,31.645,0,1703937,104,,1,21,-100.2,-11,11,0,,1.299907,103.78123,1,30,47.88,47.88,D3-d12f2-U1,,1,200,2100100,32.748,32.748,0,10500.5,200,130,27,17.6,87.4,1,64-QAM: 100.0,1 Layer: 100.0,
05:32.9,Emergency only,,5G-NR,1,1,0.023,32.748,31.645,0,1703937,104,,1,21,-102.3,-10.9,7.7,0,,1.299907,103.78123,1,30,47.88,47.88,D3-d12f2-U1,,1,200,2100100,32.748,32.748,0,10500.5,200,130,27,17.6,87.4,1,64-QAM: 100.0,1 Layer: 100.0,
05:33.0,Emergency only,,5G-NR,1,1,0.023,32.748,31.532,0,1703937,104,,1,21,-102.3,-10.9,7.7,0,,1.299907,103.78123,1,30,47.88,47.88,D3-d12f2-U1,,1,200,2100100,32.748,32.748,0,10500.5,200,130,27,17.6,87.4,1,64-QAM: 100.0,1 Layer: 100.0,
05:33.0,Emergency only,,5G-NR,1,1,0.023,31.947,31.532,0,1703937,104,,1,21,-102.3,-10.9,7.7,0,,1.299907,103.78123,1,30,47.88,47.88,D3-d12f2-U1,,1,200,2100100,32.748,32.748,0,10500.5,200,130,27,17.6,87.4,1,64-QAM: 100.0,1 Layer: 100.0,
05:33.0,Emergency only,,5G-NR,1,1,0.023,31.947,31.532,0,1703937,104,,1,21,-102.3,-10.9,7.7,0,,1.299907,103.78123,1,30,47.88,47.88,D3-d12f2-U1,,1,197,2069873,32.278,31.974,1,10507,197,130,27,21.5,89.3,1,64-QAM: 100.0,1 Layer: 100.0,
05:33.2,Emergency only,,5G-NR,1,1,0.033,31.947,31.532,0,1703937,104,,1,21,-102.3,-10.9,7.7,0,,1.299907,103.78123,1,30,47.88,47.88,D3-d12f2-U1,,1,197,2069873,32.278,31.974,1,10507,197,130,27,21.5,89.3,1,64-QAM: 100.0,1 Layer: 100.0,
05:33.3,Emergency only,,5G-NR,1,1,0.033,31.947,31.532,0,1703937,104,,1,21,-102.3,-10.9,7.7,0,,1.29991,103.781227,1,30,47.88,47.88,D3-d12f2-U1,,1,197,2069873,32.278,31.974,1,10507,197,130,27,21.5,89.3,1,64-QAM: 100.0,1 Layer: 100.0,
05:33.4,Emergency only,,5G-NR,1,1,0.033,31.947,31.532,0,1703937,104,,1,21,-103.1,-13,4.9,0,,1.29991,103.781227,1,30,47.88,47.88,D3-d12f2-U1,,1,197,2069873,32.278,31.974,1,10507,197,130,27,21.5,89.3,1,64-QAM: 100.0,1 Layer: 100.0,
05:33.5,Emergency only,,5G-NR,1,1,0.033,31.947,29.61,0,1703937,104,,1,21,-103.1,-13,4.9,0,,1.29991,103.781227,1,30,47.88,47.88,D3-d12f2-U1,,1,197,2069873,32.278,31.974,1,10507,197,130,27,21.5,89.3,1,64-QAM: 100.0,1 Layer: 100.0,
05:33.5,Emergency only,,5G-NR,1,1,0.033,32.085,29.61,0,1703937,104,,1,21,-103.1,-13,4.9,0,,1.29991,103.781227,1,30,47.88,47.88,D3-d12f2-U1,,1,197,2069873,32.278,31.974,1,10507,197,130,27,21.5,89.3,1,64-QAM: 100.0,1 Layer: 100.0,
05:33.5,Emergency only,,5G-NR,1,1,0.033,32.085,29.61,0,1703937,104,,1,21,-103.1,-13,4.9,0,,1.29991,103.781227,1,30,47.88,47.88,D3-d12f2-U1,,1,201,2080317,32.246,32.095,0.5,10349.8,201,128,27,20.6,90.6,1,64-QAM: 100.0,1 Layer: 100.0,
05:33.7,Emergency only,,5G-NR,1,1,0.063,32.085,29.61,0,1703937,104,,1,21,-103.1,-13,4.9,0,,1.29991,103.781227,1,30,47.88,47.88,D3-d12f2-U1,,1,201,2080317,32.246,32.095,0.5,10349.8,201,128,27,20.6,90.6,1,64-QAM: 100.0,1 Layer: 100.0,
05:33.8,Emergency only,,5G-NR,1,1,0.063,32.085,29.61,0,1703937,104,,1,21,-103.1,-13,4.9,0,,1.299912,103.781223,1,30,47.88,47.88,D3-d12f2-U1,,1,201,2080317,32.246,32.095,0.5,10349.8,201,128,27,20.6,90.6,1,64-QAM: 100.0,1 Layer: 100.0,
05:33.9,Emergency only,,5G-NR,1,1,0.063,32.085,29.61,0,1703937,104,,1,21,-100.9,-12.2,11.1,0,,1.299912,103.781223,1,30,47.88,47.88,D3-d12f2-U1,,1,201,2080317,32.246,32.095,0.5,10349.8,201,128,27,20.6,90.6,1,64-QAM: 100.0,1 Layer: 100.0,
05:34.0,Emergency only,,5G-NR,1,1,0.063,32.085,31.946,0,1703937,104,,1,21,-100.9,-12.2,11.1,0,,1.299912,103.781223,1,30,47.88,47.88,D3-d12f2-U1,,1,201,2080317,32.246,32.095,0.5,10349.8,201,128,27,20.6,90.6,1,64-QAM: 100.0,1 Layer: 100.0,
05:34.0,Emergency only,,5G-NR,1,1,0.063,32.751,31.946,0,1703937,104,,1,21,-100.9,-12.2,11.1,0,,1.299912,103.781223,1,30,47.88,47.88,D3-d12f2-U1,,1,201,2080317,32.246,32.095,0.5,10349.8,201,128,27,20.6,90.6,1,64-QAM: 100.0,1 Layer: 100.0,
05:34.0,Emergency only,,5G-NR,1,1,0.063,32.751,31.946,0,1703937,104,,1,21,-100.9,-12.2,11.1,0,,1.299912,103.781223,1,30,47.88,47.88,D3-d12f2-U1,,1,200,2100100,32.751,32.751,0,10500.5,200,130,27,15,85.7,1,64-QAM: 100.0,1 Layer: 100.0,
05:34.2,Emergency only,,5G-NR,1,1,0.099,32.751,31.946,0,1703937,104,,1,21,-100.9,-12.2,11.1,0,,1.299912,103.781223,1,30,47.88,47.88,D3-d12f2-U1,,1,200,2100100,32.751,32.751,0,10500.5,200,130,27,15,85.7,1,64-QAM: 100.0,1 Layer: 100.0,
05:34.3,Emergency only,,5G-NR,1,1,0.099,32.751,31.946,0,1703937,104,,1,21,-100.9,-12.2,11.1,0,,1.299914,103.781219,1,30,47.88,47.88,D3-d12f2-U1,,1,200,2100100,32.751,32.751,0,10500.5,200,130,27,15,85.7,1,64-QAM: 100.0,1 Layer: 100.0,
05:34.5,Emergency only,,5G-NR,1,1,0.099,32.751,31.946,0,1703937,104,,1,21,-98.2,-10.8,16.6,0,,1.299914,103.781219,1,30,47.88,47.88,D3-d12f2-U1,,1,200,2100100,32.751,32.751,0,10500.5,200,130,27,15,85.7,1,64-QAM: 100.0,1 Layer: 100.0,
05:34.5,Emergency only,,5G-NR,1,1,0.099,32.751,32.978,0,1703937,104,,1,21,-98.2,-10.8,16.6,0,,1.299914,103.781219,1,30,47.88,47.88,D3-d12f2-U1,,1,200,2100100,32.751,32.751,0,10500.5,200,130,27,15,85.7,1,64-QAM: 100.0,1 Layer: 100.0,
05:34.5,Emergency only,,5G-NR,1,1,0.099,32.915,32.978,0,1703937,104,,1,21,-98.2,-10.8,16.6,0,,1.299914,103.781219,1,30,47.88,47.88,D3-d12f2-U1,,1,200,2100100,32.751,32.751,0,10500.5,200,130,27,15,85.7,1,64-QAM: 100.0,1 Layer: 100.0,
05:34.5,Emergency only,,5G-NR,1,1,0.099,32.915,32.978,0,1703937,104,,1,21,-98.2,-10.8,16.6,0,,1.299914,103.781219,1,30,47.88,47.88,D3-d12f2-U1,,1,201,2110855,32.915,32.915,0,10501.8,201,130,27,13.2,81.4,1,64-QAM: 100.0,1 Layer: 100.0,
05:34.7,Emergency only,,5G-NR,1,1,0.069,32.915,32.978,0,1703937,104,,1,21,-98.2,-10.8,16.6,0,,1.299914,103.781219,1,30,47.88,47.88,D3-d12f2-U1,,1,201,2110855,32.915,32.915,0,10501.8,201,130,27,13.2,81.4,1,64-QAM: 100.0,1 Layer: 100.0,
05:34.8,Emergency only,,5G-NR,1,1,0.069,32.915,32.978,0,1703937,104,,1,21,-98.2,-10.8,16.6,0,,1.299917,103.781216,2,30,47.88,47.88,D3-d12f2-U1,,1,201,2110855,32.915,32.915,0,10501.8,201,130,27,13.2,81.4,1,64-QAM: 100.0,1 Layer: 100.0,
05:35.0,Emergency only,,5G-NR,1,1,0.069,32.915,32.978,0,1703937,104,,1,21,-95.8,-10.5,10.3,0,,1.299917,103.781216,2,30,47.88,47.88,D3-d12f2-U1,,1,201,2110855,32.915,32.915,0,10501.8,201,130,27,13.2,81.4,1,64-QAM: 100.0,1 Layer: 100.0,
05:35.0,Emergency only,,5G-NR,1,1,0.069,32.915,31.484,0,1703937,104,,1,21,-95.8,-10.5,10.3,0,,1.299917,103.781216,2,30,47.88,47.88,D3-d12f2-U1,,1,201,2110855,32.915,32.915,0,10501.8,201,130,27,13.2,81.4,1,64-QAM: 100.0,1 Layer: 100.0,
05:35.0,Emergency only,,5G-NR,1,1,0.069,32.754,31.484,0,1703937,104,,1,21,-95.8,-10.5,10.3,0,,1.299917,103.781216,2,30,47.88,47.88,D3-d12f2-U1,,1,201,2110855,32.915,32.915,0,10501.8,201,130,27,13.2,81.4,1,64-QAM: 100.0,1 Layer: 100.0,
05:35.0,Emergency only,,5G-NR,1,1,0.069,32.754,31.484,0,1703937,104,,1,21,-95.8,-10.5,10.3,0,,1.299917,103.781216,2,30,47.88,47.88,D3-d12f2-U1,,1,200,2100100,32.754,32.754,0,10500.5,200,130,27,13.4,80.5,1,64-QAM: 100.0,1 Layer: 100.0,
05:35.2,Emergency only,,5G-NR,1,1,0.083,32.754,31.484,0,1703937,104,,1,21,-95.8,-10.5,10.3,0,,1.299917,103.781216,2,30,47.88,47.88,D3-d12f2-U1,,1,200,2100100,32.754,32.754,0,10500.5,200,130,27,13.4,80.5,1,64-QAM: 100.0,1 Layer: 100.0,
05:35.3,Emergency only,,5G-NR,1,1,0.083,32.754,31.484,0,1703937,104,,1,21,-95.8,-10.5,10.3,0,,1.299919,103.781212,2,30,47.88,47.88,D3-d12f2-U1,,1,200,2100100,32.754,32.754,0,10500.5,200,130,27,13.4,80.5,1,64-QAM: 100.0,1 Layer: 100.0,
05:35.5,Emergency only,,5G-NR,1,1,0.083,32.754,31.484,0,1703937,104,,1,21,-94.8,-11.6,8,0,,1.299919,103.781212,2,30,47.88,47.88,D3-d12f2-U1,,1,200,2100100,32.754,32.754,0,10500.5,200,130,27,13.4,80.5,1,64-QAM: 100.0,1 Layer: 100.0,
05:35.5,Emergency only,,5G-NR,1,1,0.083,32.754,33.423,0,1703937,104,,1,21,-94.8,-11.6,8,0,,1.299919,103.781212,2,30,47.88,47.88,D3-d12f2-U1,,1,200,2100100,32.754,32.754,0,10500.5,200,130,27,13.4,80.5,1,64-QAM: 100.0,1 Layer: 100.0,
05:35.5,Emergency only,,5G-NR,1,1,0.083,32.912,33.423,0,1703937,104,,1,21,-94.8,-11.6,8,0,,1.299919,103.781212,2,30,47.88,47.88,D3-d12f2-U1,,1,200,2100100,32.754,32.754,0,10500.5,200,130,27,13.4,80.5,1,64-QAM: 100.0,1 Layer: 100.0,
