Time,Network,Operator,Technology,MCC,MNC,Network Thrpt DL,Network Thrpt UL,IP Thrpt UL,IP Thrpt DL,Cell ID,gNB,Num Beams,Num SCS Carrier​ (PCell),PCI​ (PCell),SS-RSRP,SS-RSRQ,SS-SINR​ (PCell),Beam Index​ (PCell),Max MIMO-Layers CB PUSCH,Lat,Long,Speed o.g.,SCS​ (PCell),Bandwidth DL​ (PCell),Bandwidth UL​ (PCell),TDD Slot Pattern​ (PCell),CSI-RSRP,Num PUSCH Carrier,Num Slots​ (PCell),Bytes Transferred​ (PCell),Sched PUSCH Thp​ (PCell),Net PUSCH Thp​ (PCell),Retransmission​ (PCell),Average TB Size​ (PCell),Num of TBs​ (PCell),Average RBs​ (PCell),Average MCS Index​ (PCell),PUSCH TxPower​ (PCell),PUSCH Pathloss​ (PCell),Max Num Layers​ (PCell),Modulation​ (PCell),Layer​ (PCell),MAC UL Thp​ (PCell)
26:14.9,Home network,SGP-M1,5G-NR,525,3,241.718,0.146,0,268.7,11264082921,687505,,1,344,-87.5,-12.4,7.9,4,,1.3004,103.781275,5,30,98.28,98.28,D3-d10f2u2-U1,,1,38,9522,0.146,0.146,0,250.6,38,3,15.9,20.2,106.2,1,64-QAM: 100.0,1 Layer: 100.0,
26:15.0,Home network,SGP-M1,5G-NR,525,3,241.718,0.146,0,231.51,11264082921,687505,,1,344,-87.5,-12.4,7.9,4,,1.3004,103.781275,5,30,98.28,98.28,D3-d10f2u2-U1,,1,38,9522,0.146,0.146,0,250.6,38,3,15.9,20.2,106.2,1,64-QAM: 100.0,1 Layer: 100.0,
26:15.0,Home network,SGP-M1,5G-NR,525,3,241.718,0.146,0,231.51,11264082921,687505,,1,344,-87.5,-12.4,7.9,4,,1.300384,103.781276,4,30,98.28,98.28,D3-d10f2u2-U1,,1,38,9522,0.146,0.146,0,250.6,38,3,15.9,20.2,106.2,1,64-QAM: 100.0,1 Layer: 100.0,
26:15.1,Home network,SGP-M1,5G-NR,525,3,241.718,0.146,0,231.51,11264082921,687505,,1,344,-87.5,-12.1,7.4,4,,1.300384,103.781276,4,30,98.28,98.28,D3-d10f2u2-U1,,1,38,9522,0.146,0.146,0,250.6,38,3,15.9,20.2,106.2,1,64-QAM: 100.0,1 Layer: 100.0,
26:15.3,Home network,SGP-M1,5G-NR,525,3,251.716,0.146,0,231.51,11264082921,687505,,1,344,-87.5,-12.1,7.4,4,,1.300384,103.781276,4,30,98.28,98.28,D3-d10f2u2-U1,,1,38,9522,0.146,0.146,0,250.6,38,3,15.9,20.2,106.2,1,64-QAM: 100.0,1 Layer: 100.0,
26:15.4,Home network,SGP-M1,5G-NR,525,3,251.716,0.15,0,231.51,11264082921,687505,,1,344,-87.5,-12.1,7.4,4,,1.300384,103.781276,4,30,98.28,98.28,D3-d10f2u2-U1,,1,38,9522,0.146,0.146,0,250.6,38,3,15.9,20.2,106.2,1,64-QAM: 100.0,1 Layer: 100.0,
26:15.4,Home network,SGP-M1,5G-NR,525,3,251.716,0.15,0,231.51,11264082921,687505,,1,344,-87.5,-12.1,7.4,4,,1.300384,103.781276,4,30,98.28,98.28,D3-d10f2u2-U1,,1,38,9690,0.15,0.15,0,255,38,3,16.2,20.5,107.1,1,64-QAM: 100.0,1 Layer: 100.0,
26:15.5,Home network,SGP-M1,5G-NR,525,3,251.716,0.15,0,262.136,11264082921,687505,,1,344,-87.5,-12.1,7.4,4,,1.300384,103.781276,4,30,98.28,98.28,D3-d10f2u2-U1,,1,38,9690,0.15,0.15,0,255,38,3,16.2,20.5,107.1,1,64-QAM: 100.0,1 Layer: 100.0,
26:15.7,Home network,SGP-M1,5G-NR,525,3,251.716,0.15,0,262.136,11264082921,687505,,1,344,-87,-12.7,4.7,4,,1.300384,103.781276,4,30,98.28,98.28,D3-d10f2u2-U1,,1,38,9690,0.15,0.15,0,255,38,3,16.2,20.5,107.1,1,64-QAM: 100.0,1 Layer: 100.0,
26:15.8,Home network,SGP-M1,5G-NR,525,3,274.064,0.15,0,262.136,11264082921,687505,,1,344,-87,-12.7,4.7,4,,1.300384,103.781276,4,30,98.28,98.28,D3-d10f2u2-U1,,1,38,9690,0.15,0.15,0,255,38,3,16.2,20.5,107.1,1,64-QAM: 100.0,1 Layer: 100.0,
26:15.9,Home network,SGP-M1,5G-NR,525,3,274.064,0.165,0,262.136,11264082921,687505,,1,344,-87,-12.7,4.7,4,,1.300384,103.781276,4,30,98.28,98.28,D3-d10f2u2-U1,,1,38,9690,0.15,0.15,0,255,38,3,16.2,20.5,107.1,1,64-QAM: 100.0,1 Layer: 100.0,
26:15.9,Home network,SGP-M1,5G-NR,525,3,274.064,0.165,0,262.136,11264082921,687505,,1,344,-87,-12.7,4.7,4,,1.300384,103.781276,4,30,98.28,98.28,D3-d10f2u2-U1,,1,39,10538,0.165,0.165,0,270.2,39,3,16.4,20.2,107.4,1,64-QAM: 100.0,1 Layer: 100.0,
26:15.9,Home network,SGP-M1,5G-NR,525,3,274.064,0.165,0,262.136,11264082921,687505,,1,344,-87,-12.7,4.7,4,,1.300384,103.781276,4,30,98.28,98.28,D3-d10f2u2-U1,,1,39,10538,0.165,0.165,0,270.2,39,3,16.4,20.2,107.4,1,64-QAM: 97.4,1 Layer: 100.0,
26:16.0,Home network,SGP-M1,5G-NR,525,3,274.064,0.165,0.002,262.136,11264082921,687505,,1,344,-87,-12.7,4.7,4,,1.300384,103.781276,4,30,98.28,98.28,D3-d10f2u2-U1,,1,39,10538,0.165,0.165,0,270.2,39,3,16.4,20.2,107.4,1,64-QAM: 97.4,1 Layer: 100.0,
26:16.0,Home network,SGP-M1,5G-NR,525,3,274.064,0.165,0.002,268.454,11264082921,687505,,1,344,-87,-12.7,4.7,4,,1.300384,103.781276,4,30,98.28,98.28,D3-d10f2u2-U1,,1,39,10538,0.165,0.165,0,270.2,39,3,16.4,20.2,107.4,1,64-QAM: 97.4,1 Layer: 100.0,
26:16.0,Home network,SGP-M1,5G-NR,525,3,274.064,0.165,0.002,268.454,11264082921,687505,,1,344,-87,-12.7,4.7,4,,1.30037,103.781278,4,30,98.28,98.28,D3-d10f2u2-U1,,1,39,10538,0.165,0.165,0,270.2,39,3,16.4,20.2,107.4,1,64-QAM: 97.4,1 Layer: 100.0,
26:16.2,Home network,SGP-M1,5G-NR,525,3,274.064,0.165,0.002,268.454,11264082921,687505,,1,344,-89.4,-13,3.8,4,,1.30037,103.781278,4,30,98.28,98.28,D3-d10f2u2-U1,,1,39,10538,0.165,0.165,0,270.2,39,3,16.4,20.2,107.4,1,64-QAM: 97.4,1 Layer: 100.0,
26:16.3,Home network,SGP-M1,5G-NR,525,3,233.658,0.165,0.002,268.454,11264082921,687505,,1,344,-89.4,-13,3.8,4,,1.30037,103.781278,4,30,98.28,98.28,D3-d10f2u2-U1,,1,39,10538,0.165,0.165,0,270.2,39,3,16.4,20.2,107.4,1,64-QAM: 97.4,1 Layer: 100.0,
26:16.4,Home network,SGP-M1,5G-NR,525,3,233.658,0.151,0.002,268.454,11264082921,687505,,1,344,-89.4,-13,3.8,4,,1.30037,103.781278,4,30,98.28,98.28,D3-d10f2u2-U1,,1,39,10538,0.165,0.165,0,270.2,39,3,16.4,20.2,107.4,1,64-QAM: 97.4,1 Layer: 100.0,
26:16.4,Home network,SGP-M1,5G-NR,525,3,233.658,0.151,0.002,268.454,11264082921,687505,,1,344,-89.4,-13,3.8,4,,1.30037,103.781278,4,30,98.28,98.28,D3-d10f2u2-U1,,1,38,9851,0.151,0.151,0,259.2,38,4,14.5,21.6,114.9,1,64-QAM: 97.4,1 Layer: 100.0,
26:16.4,Home network,SGP-M1,5G-NR,525,3,233.658,0.151,0.002,268.454,11264082921,687505,,1,344,-89.4,-13,3.8,4,,1.30037,103.781278,4,30,98.28,98.28,D3-d10f2u2-U1,,1,38,9851,0.151,0.151,0,259.2,38,4,14.5,21.6,114.9,1,64-QAM: 92.1,1 Layer: 100.0,
26:16.5,Home network,SGP-M1,5G-NR,525,3,233.658,0.151,0,268.454,11264082921,687505,,1,344,-89.4,-13,3.8,4,,1.30037,103.781278,4,30,98.28,98.28,D3-d10f2u2-U1,,1,38,9851,0.151,0.151,0,259.2,38,4,14.5,21.6,114.9,1,64-QAM: 92.1,1 Layer: 100.0,
26:16.5,Home network,SGP-M1,5G-NR,525,3,233.658,0.151,0,232.697,11264082921,687505,,1,344,-89.4,-13,3.8,4,,1.30037,103.781278,4,30,98.28,98.28,D3-d10f2u2-U1,,1,38,9851,0.151,0.151,0,259.2,38,4,14.5,21.6,114.9,1,64-QAM: 92.1,1 Layer: 100.0,
26:16.5,Home network,SGP-M1,5G-NR,525,3,233.658,0.151,0,232.697,11264082921,687505,,1,344,-92.5,-13.1,2.3,4,,1.30037,103.781278,4,30,98.28,98.28,D3-d10f2u2-U1,,1,38,9851,0.151,0.151,0,259.2,38,4,14.5,21.6,114.9,1,64-QAM: 92.1,1 Layer: 100.0,
26:16.7,Home network,SGP-M1,5G-NR,525,3,233.658,0.151,0,232.697,11264082921,687505,,1,344,-92.1,-12.9,0.7,3,,1.30037,103.781278,4,30,98.28,98.28,D3-d10f2u2-U1,,1,38,9851,0.151,0.151,0,259.2,38,4,14.5,21.6,114.9,1,64-QAM: 92.1,1 Layer: 100.0,
26:16.8,Home network,SGP-M1,5G-NR,525,3,247.982,0.151,0,232.697,11264082921,687505,,1,344,-92.1,-12.9,0.7,3,,1.30037,103.781278,4,30,98.28,98.28,D3-d10f2u2-U1,,1,38,9851,0.151,0.151,0,259.2,38,4,14.5,21.6,114.9,1,64-QAM: 92.1,1 Layer: 100.0,
26:16.9,Home network,SGP-M1,5G-NR,525,3,247.982,0.143,0,232.697,11264082921,687505,,1,344,-92.1,-12.9,0.7,3,,1.30037,103.781278,4,30,98.28,98.28,D3-d10f2u2-U1,,1,38,9851,0.151,0.151,0,259.2,38,4,14.5,21.6,114.9,1,64-QAM: 92.1,1 Layer: 100.0,
26:16.9,Home network,SGP-M1,5G-NR,525,3,247.982,0.143,0,232.697,11264082921,687505,,1,344,-92.1,-12.9,0.7,3,,1.30037,103.781278,4,30,98.28,98.28,D3-d10f2u2-U1,,1,38,9312,0.143,0.143,0,245.1,38,4,13.9,21.6,111.1,1,64-QAM: 92.1,1 Layer: 100.0,
26:17.0,Home network,SGP-M1,5G-NR,525,3,247.982,0.143,0,257.093,11264082921,687505,,1,344,-92.1,-12.9,0.7,3,,1.30037,103.781278,4,30,98.28,98.28,D3-d10f2u2-U1,,1,38,9312,0.143,0.143,0,245.1,38,4,13.9,21.6,111.1,1,64-QAM: 92.1,1 Layer: 100.0,
26:17.0,Home network,SGP-M1,5G-NR,525,3,247.982,0.143,0,257.093,11264082921,687505,,1,344,-92.1,-12.9,0.7,3,,1.30036,103.781283,3,30,98.28,98.28,D3-d10f2u2-U1,,1,38,9312,0.143,0.143,0,245.1,38,4,13.9,21.6,111.1,1,64-QAM: 92.1,1 Layer: 100.0,
26:17.2,Home network,SGP-M1,5G-NR,525,3,247.982,0.143,0,257.093,11264082921,687505,,1,344,-91.6,-13.1,1,4,,1.30036,103.781283,3,30,98.28,98.28,D3-d10f2u2-U1,,1,38,9312,0.143,0.143,0,245.1,38,4,13.9,21.6,111.1,1,64-QAM: 92.1,1 Layer: 100.0,
26:17.2,Home network,SGP-M1,5G-NR,525,3,247.982,0.143,0,257.093,,,,1,344,-91.6,-13.1,1,4,,1.30036,103.781283,3,30,98.28,98.28,D3-d10f2u2-U1,,1,38,9312,0.143,0.143,0,245.1,38,4,13.9,21.6,111.1,1,64-QAM: 92.1,1 Layer: 100.0,
26:17.2,Home network,SGP-M1,5G-NR,525,3,247.982,0.143,0,257.093,,,,1,457,-81.2,-10.5,,2,,1.30036,103.781283,3,30,98.28,98.28,D3-d10f2u2-U1,,1,38,9312,0.143,0.143,0,245.1,38,4,13.9,21.6,111.1,1,64-QAM: 92.1,1 Layer: 100.0,
26:17.3,Home network,SGP-M1,5G-NR,525,3,247.982,0.143,0,257.093,21029766123,1283555,,1,457,-81.2,-10.5,,2,,1.30036,103.781283,3,30,98.28,98.28,D3-d10f2u2-U1,,1,38,9312,0.143,0.143,0,245.1,38,4,13.9,21.6,111.1,1,64-QAM: 92.1,1 Layer: 100.0,
26:17.3,Home network,SGP-M1,5G-NR,525,3,176.619,0.143,0,257.093,21029766123,1283555,,1,457,-81.2,-10.5,,2,,1.30036,103.781283,3,30,98.28,98.28,D3-d10f2u2-U1,,1,38,9312,0.143,0.143,0,245.1,38,4,13.9,21.6,111.1,1,64-QAM: 92.1,1 Layer: 100.0,
26:17.3,Home network,SGP-M1,5G-NR,525,3,176.619,0.169,0,257.093,21029766123,1283555,,1,457,-81.2,-10.5,,2,,1.30036,103.781283,3,30,98.28,98.28,D3-d10f2u2-U1,,1,38,9312,0.143,0.143,0,245.1,38,4,13.9,21.6,111.1,1,64-QAM: 92.1,1 Layer: 100.0,
26:17.3,Home network,SGP-M1,5G-NR,525,3,176.619,0.169,0,257.093,21029766123,1283555,,1,457,-81.2,-10.5,,2,,1.30036,103.781283,3,30,98.28,98.28,D3-d10f2u2-U1,,1,35,9691,0.169,0.169,0,276.9,35,4,14.4,20.4,112.1,1,64-QAM: 92.1,1 Layer: 100.0,
26:17.3,Home network,SGP-M1,5G-NR,525,3,176.619,0.169,0,257.093,21029766123,1283555,,1,457,-81.2,-10.5,,2,,1.30036,103.781283,3,30,98.28,98.28,D3-d10f2u2-U1,,1,35,9691,0.169,0.169,0,276.9,35,4,14.4,20.4,112.1,1,64-QAM: 74.3,1 Layer: 100.0,
26:17.5,Home network,SGP-M1,5G-NR,525,3,176.619,0.169,0,133.897,21029766123,1283555,,1,457,-81.2,-10.5,,2,,1.30036,103.781283,3,30,98.28,98.28,D3-d10f2u2-U1,,1,35,9691,0.169,0.169,0,276.9,35,4,14.4,20.4,112.1,1,64-QAM: 74.3,1 Layer: 100.0,
26:17.7,Home network,SGP-M1,5G-NR,525,3,176.619,0.169,0,133.897,21029766123,1283555,,1,457,-81.1,-10.5,20.5,2,,1.30036,103.781283,3,30,98.28,98.28,D3-d10f2u2-U1,,1,35,9691,0.169,0.169,0,276.9,35,4,14.4,20.4,112.1,1,64-QAM: 74.3,1 Layer: 100.0,
26:17.8,Home network,SGP-M1,5G-NR,525,3,264.107,0.169,0,133.897,21029766123,1283555,,1,457,-81.1,-10.5,20.5,2,,1.30036,103.781283,3,30,98.28,98.28,D3-d10f2u2-U1,,1,35,9691,0.169,0.169,0,276.9,35,4,14.4,20.4,112.1,1,64-QAM: 74.3,1 Layer: 100.0,
26:17.8,Home network,SGP-M1,5G-NR,525,3,264.107,0.187,0,133.897,21029766123,1283555,,1,457,-81.1,-10.5,20.5,2,,1.30036,103.781283,3,30,98.28,98.28,D3-d10f2u2-U1,,1,35,9691,0.169,0.169,0,276.9,35,4,14.4,20.4,112.1,1,64-QAM: 74.3,1 Layer: 100.0,
26:17.8,Home network,SGP-M1,5G-NR,525,3,264.107,0.187,0,133.897,21029766123,1283555,,1,457,-81.1,-10.5,20.5,2,,1.30036,103.781283,3,30,98.28,98.28,D3-d10f2u2-U1,,1,35,12106,0.187,0.187,0,345.9,35,4,18.6,8.6,98.2,1,64-QAM: 74.3,1 Layer: 100.0,
26:17.8,Home network,SGP-M1,5G-NR,525,3,264.107,0.187,0,133.897,21029766123,1283555,,1,457,-81.1,-10.5,20.5,2,,1.30036,103.781283,3,30,98.28,98.28,D3-d10f2u2-U1,,1,35,12106,0.187,0.187,0,345.9,35,4,18.6,8.6,98.2,1,64-QAM: 57.1,1 Layer: 100.0,
26:18.0,Home network,SGP-M1,5G-NR,525,3,264.107,0.187,0,362.471,21029766123,1283555,,1,457,-81.1,-10.5,20.5,2,,1.30036,103.781283,3,30,98.28,98.28,D3-d10f2u2-U1,,1,35,12106,0.187,0.187,0,345.9,35,4,18.6,8.6,98.2,1,64-QAM: 57.1,1 Layer: 100.0,
26:18.0,Home network,SGP-M1,5G-NR,525,3,264.107,0.187,0,362.471,21029766123,1283555,,1,457,-81.1,-10.5,20.5,2,,1.300349,103.781291,5,30,98.28,98.28,D3-d10f2u2-U1,,1,35,12106,0.187,0.187,0,345.9,35,4,18.6,8.6,98.2,1,64-QAM: 57.1,1 Layer: 100.0,
26:18.2,Home network,SGP-M1,5G-NR,525,3,264.107,0.187,0,362.471,21029766123,1283555,,1,457,-78.7,-10.7,16.7,2,,1.300349,103.781291,5,30,98.28,98.28,D3-d10f2u2-U1,,1,35,12106,0.187,0.187,0,345.9,35,4,18.6,8.6,98.2,1,64-QAM: 57.1,1 Layer: 100.0,
26:18.3,Home network,SGP-M1,5G-NR,525,3,393.596,0.187,0,362.471,21029766123,1283555,,1,457,-78.7,-10.7,16.7,2,,1.300349,103.781291,5,30,98.28,98.28,D3-d10f2u2-U1,,1,35,12106,0.187,0.187,0,345.9,35,4,18.6,8.6,98.2,1,64-QAM: 57.1,1 Layer: 100.0,
26:18.3,Home network,SGP-M1,5G-NR,525,3,393.596,0.212,0,362.471,21029766123,1283555,,1,457,-78.7,-10.7,16.7,2,,1.300349,103.781291,5,30,98.28,98.28,D3-d10f2u2-U1,,1,35,12106,0.187,0.187,0,345.9,35,4,18.6,8.6,98.2,1,64-QAM: 57.1,1 Layer: 100.0,
26:18.3,Home network,SGP-M1,5G-NR,525,3,393.596,0.212,0,362.471,21029766123,1283555,,1,457,-78.7,-10.7,16.7,2,,1.300349,103.781291,5,30,98.28,98.28,D3-d10f2u2-U1,,1,44,13614,0.212,0.212,0,309.4,44,3,18.4,8.5,96.3,1,64-QAM: 57.1,1 Layer: 100.0,
26:18.3,Home network,SGP-M1,5G-NR,525,3,393.596,0.212,0,362.471,21029766123,1283555,,1,457,-78.7,-10.7,16.7,2,,1.300349,103.781291,5,30,98.28,98.28,D3-d10f2u2-U1,,1,44,13614,0.212,0.212,0,309.4,44,3,18.4,8.5,96.3,1,64-QAM: 77.3,1 Layer: 100.0,
26:18.5,Home network,SGP-M1,5G-NR,525,3,393.596,0.212,0,414.713,21029766123,1283555,,1,457,-78.7,-10.7,16.7,2,,1.300349,103.781291,5,30,98.28,98.28,D3-d10f2u2-U1,,1,44,13614,0.212,0.212,0,309.4,44,3,18.4,8.5,96.3,1,64-QAM: 77.3,1 Layer: 100.0,
26:18.7,Home network,SGP-M1,5G-NR,525,3,393.596,0.212,0,414.713,21029766123,1283555,,1,457,-77.3,-10.6,15.3,2,,1.300349,103.781291,5,30,98.28,98.28,D3-d10f2u2-U1,,1,44,13614,0.212,0.212,0,309.4,44,3,18.4,8.5,96.3,1,64-QAM: 77.3,1 Layer: 100.0,
26:18.8,Home network,SGP-M1,5G-NR,525,3,444.147,0.212,0,414.713,21029766123,1283555,,1,457,-77.3,-10.6,15.3,2,,1.300349,103.781291,5,30,98.28,98.28,D3-d10f2u2-U1,,1,44,13614,0.212,0.212,0,309.4,44,3,18.4,8.5,96.3,1,64-QAM: 77.3,1 Layer: 100.0,
26:18.9,Home network,SGP-M1,5G-NR,525,3,444.147,0.243,0,414.713,21029766123,1283555,,1,457,-77.3,-10.6,15.3,2,,1.300349,103.781291,5,30,98.28,98.28,D3-d10f2u2-U1,,1,44,13614,0.212,0.212,0,309.4,44,3,18.4,8.5,96.3,1,64-QAM: 77.3,1 Layer: 100.0,
26:18.9,Home network,SGP-M1,5G-NR,525,3,444.147,0.243,0,414.713,21029766123,1283555,,1,457,-77.3,-10.6,15.3,2,,1.300349,103.781291,5,30,98.28,98.28,D3-d10f2u2-U1,,1,49,16060,0.243,0.243,0,327.8,49,3,18.3,10.6,96.9,1,64-QAM: 77.3,1 Layer: 100.0,
26:18.9,Home network,SGP-M1,5G-NR,525,3,444.147,0.243,0,414.713,21029766123,1283555,,1,457,-77.3,-10.6,15.3,2,,1.300349,103.781291,5,30,98.28,98.28,D3-d10f2u2-U1,,1,49,16060,0.243,0.243,0,327.8,49,3,18.3,10.6,96.9,1,64-QAM: 77.6,1 Layer: 100.0,
26:19.0,Home network,SGP-M1,5G-NR,525,3,444.147,0.243,0,428.986,21029766123,1283555,,1,457,-77.3,-10.6,15.3,2,,1.300349,103.781291,5,30,98.28,98.28,D3-d10f2u2-U1,,1,49,16060,0.243,0.243,0,327.8,49,3,18.3,10.6,96.9,1,64-QAM: 77.6,1 Layer: 100.0,
26:19.0,Home network,SGP-M1,5G-NR,525,3,444.147,0.243,0,428.986,21029766123,1283555,,1,457,-77.3,-10.6,15.3,2,,1.300343,103.781303,4,30,98.28,98.28,D3-d10f2u2-U1,,1,49,16060,0.243,0.243,0,327.8,49,3,18.3,10.6,96.9,1,64-QAM: 77.6,1 Layer: 100.0,
26:19.2,Home network,SGP-M1,5G-NR,525,3,444.147,0.243,0,428.986,21029766123,1283555,,1,457,-81.7,-11.1,11.3,2,,1.300343,103.781303,4,30,98.28,98.28,D3-d10f2u2-U1,,1,49,16060,0.243,0.243,0,327.8,49,3,18.3,10.6,96.9,1,64-QAM: 77.6,1 Layer: 100.0,
26:19.3,Home network,SGP-M1,5G-NR,525,3,329.78,0.243,0,428.986,21029766123,1283555,,1,457,-81.7,-11.1,11.3,2,,1.300343,103.781303,4,30,98.28,98.28,D3-d10f2u2-U1,,1,49,16060,0.243,0.243,0,327.8,49,3,18.3,10.6,96.9,1,64-QAM: 77.6,1 Layer: 100.0,
26:19.4,Home network,SGP-M1,5G-NR,525,3,329.78,0.217,0,428.986,21029766123,1283555,,1,457,-81.7,-11.1,11.3,2,,1.300343,103.781303,4,30,98.28,98.28,D3-d10f2u2-U1,,1,49,16060,0.243,0.243,0,327.8,49,3,18.3,10.6,96.9,1,64-QAM: 77.6,1 Layer: 100.0,
26:19.4,Home network,SGP-M1,5G-NR,525,3,329.78,0.217,0,428.986,21029766123,1283555,,1,457,-81.7,-11.1,11.3,2,,1.300343,103.781303,4,30,98.28,98.28,D3-d10f2u2-U1,,1,41,14385,0.223,0.219,2.4,350.9,41,4,17,15.3,101.1,1,64-QAM: 77.6,1 Layer: 100.0,
26:19.4,Home network,SGP-M1,5G-NR,525,3,329.78,0.217,0,428.986,21029766123,1283555,,1,457,-81.7,-11.1,11.3,2,,1.300343,103.781303,4,30,98.28,98.28,D3-d10f2u2-U1,,1,41,14385,0.223,0.219,2.4,350.9,41,4,17,15.3,101.1,1,64-QAM: 100.0,1 Layer: 100.0,
26:19.5,Home network,SGP-M1,5G-NR,525,3,329.78,0.217,0,315.281,21029766123,1283555,,1,457,-81.7,-11.1,11.3,2,,1.300343,103.781303,4,30,98.28,98.28,D3-d10f2u2-U1,,1,41,14385,0.223,0.219,2.4,350.9,41,4,17,15.3,101.1,1,64-QAM: 100.0,1 Layer: 100.0,
26:19.7,Home network,SGP-M1,5G-NR,525,3,329.78,0.217,0,315.281,21029766123,1283555,,1,457,-83.1,-11.6,15.3,2,,1.300343,103.781303,4,30,98.28,98.28,D3-d10f2u2-U1,,1,41,14385,0.223,0.219,2.4,350.9,41,4,17,15.3,101.1,1,64-QAM: 100.0,1 Layer: 100.0,
26:19.8,Home network,SGP-M1,5G-NR,525,3,389.344,0.217,0,315.281,21029766123,1283555,,1,457,-83.1,-11.6,15.3,2,,1.300343,103.781303,4,30,98.28,98.28,D3-d10f2u2-U1,,1,41,14385,0.223,0.219,2.4,350.9,41,4,17,15.3,101.1,1,64-QAM: 100.0,1 Layer: 100.0,
26:19.9,Home network,SGP-M1,5G-NR,525,3,389.344,0.211,0,315.281,21029766123,1283555,,1,457,-83.1,-11.6,15.3,2,,1.300343,103.781303,4,30,98.28,98.28,D3-d10f2u2-U1,,1,41,14385,0.223,0.219,2.4,350.9,41,4,17,15.3,101.1,1,64-QAM: 100.0,1 Layer: 100.0,
26:19.9,Home network,SGP-M1,5G-NR,525,3,389.344,0.211,0,315.281,21029766123,1283555,,1,457,-83.1,-11.6,15.3,2,,1.300343,103.781303,4,30,98.28,98.28,D3-d10f2u2-U1,,1,45,13765,0.211,0.211,0,305.9,45,3,16.9,8.8,99.9,1,64-QAM: 100.0,1 Layer: 100.0,
26:20.0,Home network,SGP-M1,5G-NR,525,3,389.344,0.211,0,431.64,21029766123,1283555,,1,457,-83.1,-11.6,15.3,2,,1.300343,103.781303,4,30,98.28,98.28,D3-d10f2u2-U1,,1,45,13765,0.211,0.211,0,305.9,45,3,16.9,8.8,99.9,1,64-QAM: 100.0,1 Layer: 100.0,
26:20.0,Home network,SGP-M1,5G-NR,525,3,389.344,0.211,0,431.64,21029766123,1283555,,1,457,-83.1,-11.6,15.3,2,,1.300339,103.781316,4,30,98.28,98.28,D3-d10f2u2-U1,,1,45,13765,0.211,0.211,0,305.9,45,3,16.9,8.8,99.9,1,64-QAM: 100.0,1 Layer: 100.0,
26:20.3,Home network,SGP-M1,5G-NR,525,3,389.344,0.211,0,431.64,21029766123,1283555,,1,457,-79.2,-11.1,14.6,2,,1.300339,103.781316,4,30,98.28,98.28,D3-d10f2u2-U1,,1,45,13765,0.211,0.211,0,305.9,45,3,16.9,8.8,99.9,1,64-QAM: 100.0,1 Layer: 100.0,
26:20.3,Home network,SGP-M1,5G-NR,525,3,372.778,0.211,0,431.64,21029766123,1283555,,1,457,-79.2,-11.1,14.6,2,,1.300339,103.781316,4,30,98.28,98.28,D3-d10f2u2-U1,,1,45,13765,0.211,0.211,0,305.9,45,3,16.9,8.8,99.9,1,64-QAM: 100.0,1 Layer: 100.0,
26:20.4,Home network,SGP-M1,5G-NR,525,3,372.778,0.195,0,431.64,21029766123,1283555,,1,457,-79.2,-11.1,14.6,2,,1.300339,103.781316,4,30,98.28,98.28,D3-d10f2u2-U1,,1,45,13765,0.211,0.211,0,305.9,45,3,16.9,8.8,99.9,1,64-QAM: 100.0,1 Layer: 100.0,
26:20.4,Home network,SGP-M1,5G-NR,525,3,372.778,0.195,0,431.64,21029766123,1283555,,1,457,-79.2,-11.1,14.6,2,,1.300339,103.781316,4,30,98.28,98.28,D3-d10f2u2-U1,,1,42,12718,0.2,0.195,2.4,302.8,42,3,17.7,9.7,97.9,1,64-QAM: 100.0,1 Layer: 100.0,
26:20.5,Home network,SGP-M1,5G-NR,525,3,372.778,0.195,0.001,431.64,21029766123,1283555,,1,457,-79.2,-11.1,14.6,2,,1.300339,103.781316,4,30,98.28,98.28,D3-d10f2u2-U1,,1,42,12718,0.2,0.195,2.4,302.8,42,3,17.7,9.7,97.9,1,64-QAM: 100.0,1 Layer: 100.0,
26:20.5,Home network,SGP-M1,5G-NR,525,3,372.778,0.195,0.001,365.731,21029766123,1283555,,1,457,-79.2,-11.1,14.6,2,,1.300339,103.781316,4,30,98.28,98.28,D3-d10f2u2-U1,,1,42,12718,0.2,0.195,2.4,302.8,42,3,17.7,9.7,97.9,1,64-QAM: 100.0,1 Layer: 100.0,
26:20.8,Home network,SGP-M1,5G-NR,525,3,372.778,0.195,0.001,365.731,21029766123,1283555,,1,457,-81,-10.8,18.3,2,,1.300339,103.781316,4,30,98.28,98.28,D3-d10f2u2-U1,,1,42,12718,0.2,0.195,2.4,302.8,42,3,17.7,9.7,97.9,1,64-QAM: 100.0,1 Layer: 100.0,
26:20.8,Home network,SGP-M1,5G-NR,525,3,407.691,0.195,0.001,365.731,21029766123,1283555,,1,457,-81,-10.8,18.3,2,,1.300339,103.781316,4,30,98.28,98.28,D3-d10f2u2-U1,,1,42,12718,0.2,0.195,2.4,302.8,42,3,17.7,9.7,97.9,1,64-QAM: 100.0,1 Layer: 100.0,
26:20.9,Home network,SGP-M1,5G-NR,525,3,407.691,0.221,0.001,365.731,21029766123,1283555,,1,457,-81,-10.8,18.3,2,,1.300339,103.781316,4,30,98.28,98.28,D3-d10f2u2-U1,,1,42,12718,0.2,0.195,2.4,302.8,42,3,17.7,9.7,97.9,1,64-QAM: 100.0,1 Layer: 100.0,
